Community	Unknown	Annotated	Functions
C6	Zm00001eb282360	Known	plasmodesma.protein autophosphorylation.unidimensional cell growth.plasma membrane.meiotic M phase.anatomical structure formation involved in morphogenesis.post-embryonic development.glucuronoxylan metabolic process.ATP binding.reciprocal meiotic recombination.meiotic DNA double-strand break formation.membrane.regulation of chromosome organization.plant-type cell wall biogenesis.protein serine/threonine kinase activity.cellular response to alcohol.xylan biosynthetic process.regulation of unidimensional cell growth.sister chromatid cohesion.meiotic chromosome segregation.brassinosteroid mediated signaling pathway
C6	Zm00001eb222300	Known	Unknown.gluconeogenesis.'de novo' protein folding.structural constituent of ribosome.response to hydrogen peroxide.cytoskeleton organization.unfolded protein binding.Golgi apparatus.plasma membrane.Unknown.ATP binding.multicellular organismal process.response to cadmium ion.chaperone-mediated protein complex assembly.copper ion binding.pyrimidine ribonucleotide biosynthetic process.vacuolar membrane.response to endoplasmic reticulum stress.response to heat.mitochondrial matrix.chloroplast envelope.response to high light intensity.protein import into mitochondrial intermembrane space.ribosome assembly.chloroplast stroma.proteasomal protein catabolic process.protein refolding.cytosolic ribosome.biological regulation.protein folding chaperone
C6	Zm00001eb383100	Zm00001eb002640.Zm00001eb103890.Zm00001eb103920.Zm00001eb350560.Zm00001eb310830	membrane.plasma membrane.macromolecule metabolic process.protein metabolic process.proteolysis.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C6	Zm00001eb288860	Known	nucleic acid binding.cytoskeleton.nucleotide binding.cytoplasm.nucleus.DNA-templated transcription.plasma membrane.negative regulation of DNA-templated transcription.oxidoreductase activity
C6	Zm00001eb287110	Known	response to water deprivation.mRNA splicing, via spliceosome.apoptotic process.cytosol.Unknown.U4/U6 x U5 tri-snRNP complex.response to abscisic acid.regulation of meiotic nuclear division.U6 snRNP.RNA binding.cellular component organization.regulation of cell population proliferation.Lsm1-7-Pat1 complex.embryo development ending in birth or egg hatching
C6	Zm00001eb009110	Known	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery.plasmodesma.regulation of D-glucose transmembrane transport.structural constituent of nuclear pore.plasma membrane.nucleolus.nuclear membrane.RNA methylation.nuclear pore inner ring.intracellular monoatomic ion homeostasis.cellular component biogenesis.structural constituent of nuclear pore.protein transmembrane import into intracellular organelle.cytokine-mediated signaling pathway.atrial cardiac muscle cell action potential.regulation of cardiac muscle cell contraction.carbohydrate metabolic process.regulation of cardiac muscle cell membrane potential.protein import into nucleus.chloroplast.viral process.mRNA export from nucleus.protein localization to nuclear inner membrane.pore complex.D-glucose transmembrane transport
C6	Zm00001eb056350	Zm00001eb293550.Zm00001eb215620.Zm00001eb209340.Zm00001eb420660	localization.establishment of protein localization to organelle.protein localization to organelle.establishment of protein localization.protein localization.cellular macromolecule localization.macromolecule localization.cellular localization.transport.protein transmembrane import into intracellular organelle
C6	Zm00001eb045450	Known	chromosome organization.endonuclease activity.mitochondrial inner membrane.Unknown.chloroplast.RNA binding.RNA modification.chromatin organization
C6	Zm00001eb018860	Known	nucleotide binding.regulation of biological process.nucleic acid binding.RNA processing
C6	Zm00001eb163570	Known	structural constituent of ribosome.regulation of cellular process.zinc ion binding.multicellular organismal process.ribosome.translation.response to stress
C6	Zm00001eb183740	Zm00001eb153930.Zm00001eb352870.Zm00001eb329060.Zm00001eb331740.Zm00001eb145420.Zm00001eb216690.Zm00001eb425240	nucleic acid metabolic process.nucleobase-containing compound metabolic process.macromolecule metabolic process.RNA biosynthetic process.nucleic acid biosynthetic process.RNA metabolic process.binding.primary metabolic process.DNA-templated DNA replication.metabolic process
C6	Zm00001eb010820	Zm00001eb172740.Zm00001eb354190.Zm00001eb035120.Zm00001eb150320	epidermal cell differentiation.epithelial cell differentiation.biological regulation.macromolecule metabolic process.unidimensional cell growth.cell wall organization.anatomical structure development.external encapsulating structure organization.developmental growth involved in morphogenesis.primary metabolic process
C6	Zm00001eb240090	Known	response to zinc ion.cytosol.translation elongation factor activity.plasmodesma.glutathione transferase activity.response to cadmium ion.glutathione metabolic process.vacuole.nucleus.cell wall.eukaryotic translation elongation factor 1 complex.translational elongation.mitochondrion.plasma membrane.copper ion binding.metabolic process
C6	Zm00001eb095230	Zm00001eb242630.Zm00001eb193140.Zm00001eb398530.Zm00001eb253090.Zm00001eb081070.Zm00001eb131280.Zm00001eb119140	intracellular membrane-bounded organelle.membrane-bounded organelle.Golgi apparatus.cell morphogenesis.cell growth.intracellular organelle.organelle.plasma membrane.growth.response to stimulus
C6	Zm00001eb058850	Known	determination of bilateral symmetry.DNA-templated transcription.xylem and phloem pattern formation.anatomical structure formation involved in morphogenesis.maintenance of shoot apical meristem identity.stem cell development.negative regulation of cell differentiation.nucleus.leaf morphogenesis.cell wall macromolecule metabolic process.meristem initiation.xylem development.flower morphogenesis.Unknown.regulation of cell population proliferation.polarity specification of adaxial/abaxial axis.DNA methylation-dependent constitutive heterochromatin formation.regulatory ncRNA-mediated post-transcriptional gene silencing.chromosome organization.animal organ morphogenesis.post-embryonic animal morphogenesis.response to chemical.DNA binding.DNA-binding transcription factor activity
C6	Zm00001eb095730	Known	multicellular organism development.protein-containing complex.mRNA splicing, via spliceosome.nuclear membrane.catalytic step 2 spliceosome.ATP binding.regulation of DNA-templated transcription.transcription factor binding.regulation of G2/M transition of mitotic cell cycle.precatalytic spliceosome.RNA binding.metabolic process
C6	Zm00001eb362590	Known	regulatory ncRNA-mediated gene silencing.mitotic cell cycle.regulation of DNA replication.somatic cell DNA recombination.epigenetic regulation of gene expression.response to abscisic acid.purine ribonucleotide catabolic process.MutLalpha complex.cotyledon development.meiotic M phase.chromatin.mismatched DNA binding.DNA-templated DNA replication.pollen development.ATP binding.chromatin organization.seed dormancy process.purine ribonucleoside triphosphate catabolic process.ATP metabolic process.MutLbeta complex.single-stranded DNA binding.reciprocal meiotic recombination.meiotic DNA double-strand break formation.mismatch repair.double-strand break repair via homologous recombination.MutSalpha complex binding.embryo sac egg cell differentiation.Unknown.regulation of cell cycle process.homologous chromosome pairing at meiosis.purine ribonucleoside catabolic process.seed germination.DNA binding.synaptonemal complex.sister chromatid cohesion.protein-macromolecule adaptor activity.mitotic recombination.animal organ development.ATP hydrolysis activity.chiasma
C6	Zm00001eb037030	Known	peptide biosynthetic process.binding.import into nucleus.membrane.regulation of DNA-templated transcription.chloroplast.intracellular protein transport.DNA-templated transcription.Golgi apparatus.glycosyltransferase activity.protein localization to organelle
C6	Zm00001eb059190	Known	chloroplast RNA processing.zinc ion binding.Unknown.chloroplast.RNA modification
C6	Zm00001eb117460	Zm00001eb249970	
C6	Zm00001eb195020	Known	multicellular organism development.meiotic DNA double-strand break formation.ATP binding.membrane.regulation of cellular process.DNA binding.mitochondrion.response to stress.Unknown
C6	Zm00001eb218820	Known	leaf vascular tissue pattern formation.Unknown.phloem or xylem histogenesis.regulation of primary metabolic process.ligase activity.nucleic acid binding.membrane.nucleic acid metabolic process.regulation of macromolecule metabolic process.Unknown.plasma membrane.auxin-activated signaling pathway
C6	Zm00001eb161830	Zm00001eb193140.Zm00001eb242630.Zm00001eb170930.Zm00001eb398530.Zm00001eb138410.Zm00001eb315530	Golgi membrane.bounding membrane of organelle.organelle membrane.cellular component organization.cellular component organization or biogenesis.Golgi vesicle transport.membrane protein complex.cellular process.biological_process.vesicle coat
C6	Zm00001eb375670	Known	regulation of glycogen catabolic process.chromatin.PTW/PP1 phosphatase complex.Unknown.post-translational protein modification.regulation of glycogen biosynthetic process.nucleolus.vesicle.site of polarized growth.chromosome, centromeric region.triglyceride catabolic process.protein dephosphorylation.myosin-light-chain-phosphatase activity.protein kinase binding.transforming growth factor beta receptor signaling pathway.glycogen metabolic process.protein phosphatase type 1 complex.protein maturation.regulation of cell adhesion.cell division.protein-containing complex.cytosol.negative regulation of transforming growth factor beta receptor signaling pathway.myosin phosphatase activity.regulation of cell cycle.metal ion binding.cell cycle.glycogen granule
C6	Zm00001eb049290	Zm00001eb413580	
C6	Zm00001eb067130	Known	intracellular transport.cellular process.TRAPP complex.Golgi vesicle transport
C6	Zm00001eb387920	Known	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor.Unknown.lignin biosynthetic process.cinnamoyl-CoA reductase activity.small molecule biosynthetic process.Unknown.membrane.response to cadmium ion.Unknown.nucleus.primary metabolic process.response to cold
C6	Zm00001eb085730	Zm00001eb422490.Zm00001eb160340	cytosolic ribosome assembly.ribosome assembly.membraneless organelle assembly.organelle assembly.ribosomal subunit.translation.structural constituent of ribosome.mRNA binding.structural molecule activity
C6	Zm00001eb122720	Known	plant-type cell wall.Golgi organization.response to temperature stimulus.cytochrome-b5 reductase activity, acting on NAD(P)H.mitochondrial intermembrane space.response to cadmium ion.glycolytic process.water transport.Unknown.hyperosmotic response.Golgi apparatus.response to salt stress.copper ion binding
C6	Zm00001eb298380	Zm00001eb298370.Zm00001eb356490.Zm00001eb065940.Zm00001eb209340.Zm00001eb140090.Zm00001eb215620.Zm00001eb292050	nucleobase-containing compound metabolic process.macromolecule metabolic process.RNA metabolic process.primary metabolic process.metabolic process.nucleic acid metabolic process.cellular process.biological_process.cellular_component.nucleolus
C6	Zm00001eb315970	Known	anatomical structure morphogenesis.response to water deprivation.defense response to virus.plasmodesmata-mediated intercellular transport.system development.stomatal complex patterning.biological regulation.Unknown.DNA binding.cortical microtubule organization.nuclear origin of replication recognition complex.microtubule cytoskeleton
C6	Zm00001eb221070	Known	multicellular organism development.protein histidine kinase activity.Unknown.kinesin complex.membrane.regulation of DNA-templated transcription.localization.nucleotide binding.chloroplast.microtubule motor activity.DNA-templated transcription.signal transduction.signal transduction.cellular component organization.phosphorelay signal transduction system.peptidyl-histidine phosphorylation.organelle organization
C6	Zm00001eb029860	Known	steroid biosynthetic process.tetracyclic triterpenoid biosynthetic process.small molecule metabolic process.membrane.intramolecular transferase activity.cycloartenol synthase activity.isoprenoid biosynthetic process
C6	Zm00001eb310530	Known	regulatory ncRNA-mediated gene silencing.post-translational protein modification.dephosphorylation.response to chemical.Unknown.chromatin binding.nucleus.protein serine/threonine phosphatase activity.signaling.DNA methylation-dependent constitutive heterochromatin formation.response to stress
C6	Zm00001eb413580	Known	gluconeogenesis.response to salt stress.cytosol.plasmodesma.protein targeting to vacuole.response to cadmium ion.negative regulation of response to salt stress.glycolytic process.GTPase activity.GTP binding.ATP hydrolysis activity.nucleolus
C6	Zm00001eb257310	Known	defense response.extracellular region.epidermal cell differentiation.root hair cell differentiation.ATP binding.protein kinase activity.Unknown.protein phosphorylation
C6	Zm00001eb231820	Known	catalytic step 2 spliceosome.mRNA splicing, via spliceosome.cytosol.plasmodesma.small nuclear ribonucleoprotein complex.negative regulation of protein catabolic process.pollen development.plant ovule development.pollen germination.protein-containing complex assembly.chloroplast.RNA binding.nucleoplasm.U12-type spliceosomal complex
C6	Zm00001eb109560	Zm00001eb178450.Zm00001eb362360.Zm00001eb326730.Zm00001eb401690.Zm00001eb080820	intracellular membrane-bounded organelle.membrane-bounded organelle.intracellular organelle.organelle.binding.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure
C6	Zm00001eb059980	Known	response to ionizing radiation.Unknown.protein deneddylation.mitotic cell cycle.photomorphogenesis.DNA topoisomerase type I (single strand cut, ATP-independent) activity.cytosol.double-strand break repair via homologous recombination.cell cycle process.zinc ion binding.reproductive process.protein ubiquitination.DNA topological change.nucleus.protein deubiquitination.DNA binding.mitotic G2 phase.positive regulation of DNA-templated transcription
C6	Zm00001eb229200	Zm00001eb142560.Zm00001eb007830.Zm00001eb295630.Zm00001eb217440.Zm00001eb145420	biological regulation.macromolecule metabolic process.nucleus.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.signal transduction
C6	Zm00001eb149860	Known	plant-type cell wall.cytochrome-b5 reductase activity, acting on NAD(P)H.membrane.response to stimulus.endoplasmic reticulum.electron transport chain.plasma membrane
C6	Zm00001eb229290	Known	trans-Golgi network.structural constituent of ribosome.endosome.pyrimidine ribonucleotide biosynthetic process.RNA binding.translation.cytosolic small ribosomal subunit.cellular component organization.mitochondrial small ribosomal subunit
C6	Zm00001eb417050	Known	endonuclease activity.membrane.Unknown.RNA binding.Unknown.mitochondrion.mitochondrial RNA modification
C6	Zm00001eb143710	Known	plasmodesma.cellulose biosynthetic process.negative regulation of biological process.protein N-linked glycosylation via asparagine.Golgi apparatus.positive regulation of biological process.plasma membrane.response to cold.plant-type cell wall.translation.membrane.vacuolar membrane.dolichyl-diphosphooligosaccharide-protein glycotransferase activity.protein-containing complex.cell surface receptor signaling pathway.cellular response to chemical stimulus.rRNA processing.animal organ development.mitochondrion.oligosaccharyltransferase complex
C6	Zm00001eb259260	Known	nucleic acid binding.ATP binding.membrane.purine ribonucleotide catabolic process.RNA helicase activity.gene expression.purine ribonucleoside catabolic process.Unknown.mitochondrion.purine ribonucleoside triphosphate catabolic process.ATP metabolic process.nucleolus
C6	Zm00001eb229850	Zm00001eb259260.Zm00001eb352870.Zm00001eb139430.Zm00001eb008590.Zm00001eb376980.Zm00001eb102980	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.intracellular membrane-bounded organelle.membrane-bounded organelle.nucleobase-containing compound metabolic process.intracellular organelle.organelle
C6	Zm00001eb430580	Known	extracellular region.gluconeogenesis.cytoskeleton organization.proteasome-mediated ubiquitin-dependent protein catabolic process.proteasome core complex assembly.plasma membrane.response to misfolded protein.enzyme regulator activity.double-strand break repair.multicellular organismal process.proteasome accessory complex.response to gamma radiation.nucleus.regulation of protein catabolic process.fatty acid beta-oxidation.regulation of catalytic activity.binding.membrane.gravitropism.toxin catabolic process.cytosol
C6	Zm00001eb228070	Zm00001eb310620.Zm00001eb212700.Zm00001eb356490.Zm00001eb220140.Zm00001eb127780.Zm00001eb332580	small molecule metabolic process.nucleotide metabolic process.nucleoside phosphate metabolic process.macromolecule methylation.nucleobase-containing small molecule metabolic process.biosynthetic process.organophosphate metabolic process.methylation.nucleotide biosynthetic process.nucleoside phosphate biosynthetic process
C6	Zm00001eb193140	Known	Unknown.Unknown.ATP binding.pyrimidine nucleotide biosynthetic process.Unknown.AMP kinase activity.cytoplasm.nucleus.'de novo' pyrimidine nucleobase biosynthetic process
C6	Zm00001eb362360	Known	mitochondrial matrix.NADPH regeneration.metalloendopeptidase activity.mitochondrial intermembrane space.zinc ion binding.protein processing involved in protein targeting to mitochondrion.mitochondrial outer membrane.vacuolar membrane.chloroplast.Unknown.glycolytic process.response to cadmium ion.pentose-phosphate shunt.response to salt stress.plasma membrane.glucose catabolic process
C6	Zm00001eb408440	Known	autophagosome.multicellular organism development.signal transduction.endosome membrane.cellular component organization.hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides.GTPase activator activity.small GTPase binding
C6	Zm00001eb077210	Known	U2 snRNP.catalytic step 2 spliceosome.U5 snRNP.cytosol.RNA methylation.spliceosomal snRNP assembly.U1 snRNP.sno(s)RNA-containing ribonucleoprotein complex.precatalytic spliceosome.U4/U6 x U5 tri-snRNP complex.viral nucleocapsid.nucleolus
C6	Zm00001eb128780	Known	regulation of DNA replication.translational initiation.determination of bilateral symmetry.somatic cell DNA recombination.defense response to bacterium.DNA-templated transcription.nucleolus.cell population proliferation.ta-siRNA processing.DNA-templated DNA replication.pollen development.floral organ formation.euchromatin.cell-cell signaling.RNAi-mediated antiviral immune response.ribonucleoprotein complex.leaf morphogenesis.multi-organism reproductive process.Unknown.Unknown.Cajal body.meristem initiation.anaphase.double-strand break repair via homologous recombination.regulation of flower development.maltose metabolic process.Unknown.cytoplasm.Unknown.DNA methylation-dependent constitutive heterochromatin formation.siRNA binding.cytokinesis by cell plate formation.Unknown.positive regulation of catalytic activity.animal organ formation.M phase.chromosome organization.Unknown.miRNA processing.translation initiation factor activity.plant ovule development.meristem maintenance.regulation of cell cycle.regulatory ncRNA-mediated heterochromatin formation.spindle assembly.starch biosynthetic process
C6	Zm00001eb048190	Zm00001eb419680.Zm00001eb145420.Zm00001eb329060	DNA-templated transcription.RNA biosynthetic process.nucleic acid biosynthetic process.DNA binding.nucleobase-containing compound biosynthetic process.regulation of gene expression.regulation of macromolecule biosynthetic process.regulation of biosynthetic process.macromolecule biosynthetic process.regulation of macromolecule metabolic process
C6	Zm00001eb102610	Known	nucleic acid binding.translational initiation.ATP binding.purine ribonucleotide catabolic process.ribosome biogenesis.RNA helicase activity.purine ribonucleoside catabolic process.cytoplasmic ribonucleoprotein granule.Unknown.regulation of gene expression.purine ribonucleoside triphosphate catabolic process.ATP metabolic process.nucleolus
C6	Zm00001eb271690	Zm00001eb180350.Zm00001eb181430	translation.ribosomal subunit.structural constituent of ribosome.structural molecule activity
C6	Zm00001eb298370	Known	preribosome, large subunit precursor.RNA methylation.biosynthetic process.maturation of 5.8S rRNA.biological regulation.maturation of LSU-rRNA.nucleolus
C6	Zm00001eb206050	Zm00001eb352870.Zm00001eb431870.Zm00001eb329060.Zm00001eb395770.Zm00001eb228310.Zm00001eb153930	nucleic acid metabolic process.catalytic activity.nucleobase-containing compound metabolic process.macromolecule metabolic process.DNA replication.binding.RNA metabolic process.primary metabolic process.small molecule binding.metabolic process
C6	Zm00001eb118290	Zm00001eb267900.Zm00001eb294250	
C6	Zm00001eb241770	Known	photorespiration.response to abscisic acid.proteasome core complex assembly.plasma membrane.response to misfolded protein.regulation of reactive oxygen species metabolic process.anther dehiscence.transferase activity.response to salt stress.vacuolar membrane.protein homotrimerization.starch biosynthetic process.chloroplast.carbonate dehydratase activity.ubiquitin-dependent protein catabolic process.metal ion binding.Unknown.identical protein binding.Unknown.vegetative to reproductive phase transition of meristem.Unknown
C6	Zm00001eb231310	Zm00001eb064600.Zm00001eb065130.Zm00001eb121110	
C6	Zm00001eb110580	Known	proteolysis.Golgi organization.response to salt stress.nucleic acid metabolic process.membrane.serine-type endopeptidase activity.Unknown.negative regulation of cell population proliferation.nucleus.Golgi apparatus.retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum.calcium ion transport.Unknown
C6	Zm00001eb007830	Known	Unknown.calmodulin binding.methylation.biological regulation.nucleus.rRNA processing.plasma membrane.glycosyltransferase activity.protein metabolic process
C6	Zm00001eb152880	Zm00001eb395770.Zm00001eb153930.Zm00001eb015140.Zm00001eb374510.Zm00001eb216690.Zm00001eb247190	zinc ion binding.RNA metabolic process.transition metal ion binding.nucleic acid metabolic process.metal ion binding.cation binding.nucleobase-containing compound metabolic process.mitochondrial RNA metabolic process.macromolecule metabolic process.binding
C6	Zm00001eb018670	Zm00001eb036640	
C6	Zm00001eb043800	Zm00001eb110580.Zm00001eb315530.Zm00001eb396950.Zm00001eb043690.Zm00001eb316960.Zm00001eb095330	transport.establishment of localization.localization.biological regulation.cellular component organization.cellular component organization or biogenesis.Golgi vesicle transport.membrane protein complex.cellular anatomical structure.cellular process
C6	Zm00001eb035130	Zm00001eb035120	
C6	Zm00001eb234510	Zm00001eb018860.Zm00001eb400790	
C6	Zm00001eb331740	Known	helicase activity.intracellular anatomical structure.ligase activity.membrane.multicellular organismal process.small GTPase-mediated signal transduction.methylation.transferase activity.GTP binding.RNA biosynthetic process
C6	Zm00001eb429740	Known	jasmonic acid biosynthetic process.phospholipid transport.lipid binding.membrane.response to wounding.vacuole.lipid metabolic process.response to jasmonic acid.response to fungus
C6	Zm00001eb159780	Known	Unknown.kinetochore assembly.kinetochore.spindle attachment to meiosis I kinetochore.macromolecule biosynthetic process.regulation of cellular process.gene expression.attachment of mitotic spindle microtubules to kinetochore.centromeric DNA binding
C6	Zm00001eb114320	Known	Unknown.gluconeogenesis.'de novo' protein folding.mitotic cell cycle.cytoskeleton organization.plasmodesma.unfolded protein binding.chaperonin-containing T-complex.positive regulation of transport.mitotic G2 phase.photomorphogenesis.RNA methylation.ATP binding.membrane.Unknown.pyrimidine ribonucleotide biosynthetic process.cell cycle process.regulation of flower development.chromosome organization.protein deneddylation.proteasomal protein catabolic process.microtubule organizing center.protein folding chaperone.macropinocytosis
C6	Zm00001eb065090	Known	nucleic acid binding.photosystem II assembly.proteasome-mediated ubiquitin-dependent protein catabolic process.membrane.nucleotide binding.regulation of biological process.protein targeting to mitochondrion.Unknown.endoplasmic reticulum.amino acid biosynthetic process.oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor.proteasome assembly.response to misfolded protein.nucleobase-containing compound metabolic process
C6	Zm00001eb113950	Known	ATP binding.regulation of DNA-templated transcription.hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides.response to stimulus.developmental process.DNA-templated transcription.nucleus.organelle organization.metabolic process
C6	Zm00001eb046370	Known	gluconeogenesis.catalytic step 2 spliceosome.mitotic cell cycle.U2-type catalytic step 1 spliceosome.generation of catalytic spliceosome for first transesterification step.cell wall.positive regulation of astrocyte differentiation.protein polyubiquitination.mitotic G2 phase.N-terminal protein myristoylation.positive regulation of mRNA splicing, via spliceosome.glucose catabolic process.nucleolus.positive regulation of neuron differentiation.nuclear speck.photomorphogenesis.RNA methylation.response to cadmium ion.Unknown.DNA repair.glycolytic process.protein targeting to mitochondrion.lipid droplet.response to salt stress.inner cell mass cell proliferation.negative regulation of neuron differentiation.spindle.spliceosomal complex assembly.cell cycle process.Cul4-RING E3 ubiquitin ligase complex.Prp19 complex.acid-amino acid ligase activity.protein deneddylation.chloroplast.defense response to bacterium.innate immune response.identical protein binding.ubiquitin-ubiquitin ligase activity
C6	Zm00001eb250100	Known	tRNA pseudouridine synthesis.Unknown.pseudouridine synthase activity.one-carbon metabolic process.cytosol.Unknown.RNA binding.nucleus.regulation of gene expression.mRNA pseudouridine synthesis.chromatin organization
C6	Zm00001eb241990	Zm00001eb036640	
C6	Zm00001eb255720	Zm00001eb267900.Zm00001eb413580.Zm00001eb294250	
C6	Zm00001eb344500	Known	Unknown.voltage-gated monoatomic anion channel activity.ATP binding.protein kinase activity.protein phosphorylation.nucleus.cellular component organization.positive regulation of leaf senescence.Unknown
C6	Zm00001eb111330	Known	Unknown.proteolysis.binding.regulation of biological process.gene expression.nucleus.protein modification by small protein conjugation or removal.cysteine-type peptidase activity.metabolic process
C6	Zm00001eb054700	Known	apoplast.response to abscisic acid.pollination.embryo development ending in seed dormancy.Unknown.anatomical structure formation involved in morphogenesis.photomorphogenesis.response to freezing.seed dormancy process.anther development.copper ion binding.electron transfer activity.meristem structural organization.membrane.regulation of flower development.sugar mediated signaling pathway.protein ubiquitination.extracellular matrix.seed germination.lipid storage.vegetative to reproductive phase transition of meristem.Unknown
C6	Zm00001eb205820	Zm00001eb145240.Zm00001eb396830.Zm00001eb371200	
C6	Zm00001eb288180	Known	chloroplast thylakoid membrane.mitochondrial matrix.proteolysis.isopentenyl-diphosphate delta-isomerase activity.membrane.serine-type endopeptidase activity.mitochondrial membrane.Unknown.mRNA export from nucleus.2-alkenal reductase [NAD(P)H] activity.protein transmembrane import into intracellular organelle.isopentenyl diphosphate biosynthetic process.protein import into nucleus.protein metabolic process.nucleolus
C6	Zm00001eb180350	Known	photorespiration.structural constituent of ribosome.cytoplasmic translation.mitochondrial large ribosomal subunit.mitochondrial translation.chloroplast.proteasome core complex assembly.RNA binding.transferase activity.ubiquitin-dependent protein catabolic process.DNA-templated transcription elongation.cytosolic large ribosomal subunit.response to misfolded protein.metabolic process
C6	Zm00001eb157960	Zm00001eb369070.Zm00001eb250630.Zm00001eb102980.Zm00001eb280170.Zm00001eb224150.Zm00001eb128780	RNA binding.endonuclease activity.nuclease activity.RNA modification.RNA metabolic process.nucleic acid binding.catalytic activity, acting on a nucleic acid.mitochondrion.nucleic acid metabolic process.nucleobase-containing compound metabolic process
C6	Zm00001eb255650	Zm00001eb294290.Zm00001eb200070.Zm00001eb069620.Zm00001eb077210	mRNA export from nucleus.RNA export from nucleus.mRNA transport.nuclear export.RNA transport.establishment of RNA localization.vegetative to reproductive phase transition of meristem.nucleic acid transport.nucleolus.intracellular membraneless organelle
C6	Zm00001eb047570	Zm00001eb274250.Zm00001eb378330.Zm00001eb059980.Zm00001eb153930.Zm00001eb330350	regulation of cellular process.regulation of biological process.biological regulation.regulation of primary metabolic process.regulation of gene expression.regulation of macromolecule biosynthetic process.regulation of biosynthetic process.regulation of macromolecule metabolic process.regulation of metabolic process.cell cycle process
C6	Zm00001eb245930	Known	primary methylamine oxidase activity.anaphase-promoting complex.regulation of mitotic cell cycle spindle assembly checkpoint.mitotic spindle assembly checkpoint signaling.primary metabolic process.quinone binding.copper ion binding
C6	Zm00001eb362090	Known	cell differentiation.zinc ion binding.regulation of DNA-templated transcription.RNA polymerase II-specific DNA-binding transcription factor binding.oligopeptide transport.system development.chromatin binding.response to stimulus.transcription regulator complex.DNA-binding transcription activator activity, RNA polymerase II-specific.nucleus.positive regulation of cellular process.transcription by RNA polymerase II.RNA polymerase II transcription regulatory region sequence-specific DNA binding.toxin catabolic process
C6	Zm00001eb423960	Known	microtubule cytoskeleton organization.protein autophosphorylation.primary shoot apical meristem specification.pollen maturation.plasma membrane.metabolic process.ATP binding.microsporogenesis.Golgi organization.organelle membrane.receptor serine/threonine kinase binding.membrane.regulation of cell differentiation.cytokinesis by cell plate formation.cellular response to alcohol.protein-containing complex.Unknown.embryonic pattern specification.floral organ abscission.transmembrane receptor protein serine/threonine kinase activity.sister chromatid cohesion.defense response to bacterium.cell surface receptor protein serine/threonine kinase signaling pathway.seed maturation.endoplasmic reticulum membrane.mitochondrion.vegetative to reproductive phase transition of meristem.brassinosteroid mediated signaling pathway
C6	Zm00001eb258180	Known	establishment of localization.biological regulation.developmental process.cellular component organization.rRNA (guanine) methyltransferase activity.growth.rRNA (guanine-N7)-methylation.nucleolus
C6	Zm00001eb105780	Known	rRNA methylation.rRNA (adenine-N6,N6-)-dimethyltransferase activity.regulation of biological process.RNA binding.mitochondrion.adenosine metabolic process.protein metabolic process.nucleolus
C6	Zm00001eb111250	Known	telomeric loop formation.double-stranded telomeric DNA binding.cell cycle process.regulation of DNA-templated transcription.negative regulation of biological process.chromatin binding.anther dehiscence.regulation of programmed cell death.Unknown.transcription by RNA polymerase II.post-translational protein modification.DNA-binding transcription factor activity.pollen maturation.nuclear telomere cap complex.Unknown
C6	Zm00001eb010230	Zm00001eb119140.Zm00001eb314390.Zm00001eb090540.Zm00001eb408330.Zm00001eb050310.Zm00001eb429740	membrane.biological_process.cellular anatomical structure.cellular_component.molecular_function.cellulose biosynthetic process.beta-glucan biosynthetic process.beta-glucan metabolic process.cellulose metabolic process.localization
C6	Zm00001eb356490	Known	chromosome organization.Unknown.Unknown.RNA methylation.pyrimidine ribonucleotide biosynthetic process.zinc ion binding.regulation of DNA-templated transcription.DNA-templated transcription.polarity specification of adaxial/abaxial axis.purine nucleotide biosynthetic process.DNA-mediated transformation.nucleolus
C6	Zm00001eb017070		
C6	Zm00001eb112720	Known	membrane.transferase activity.protein glycosylation.plasma membrane.oligosaccharyltransferase complex.Unknown
C6	Zm00001eb000330	Known	sphingomyelin phosphodiesterase D activity.Unknown.Unknown.regulation of cellular process.catabolic process.membrane.response to stimulus
C6	Zm00001eb315040	Zm00001eb136920.Zm00001eb081870.Zm00001eb198240.Zm00001eb314700.Zm00001eb172740	cellular component organization.cellular process.biological_process.cellular component organization or biogenesis.protein-containing complex.cellular_component.molecular_function
C6	Zm00001eb119420	Known	cell cycle phase.chromosome organization.cell cycle process.DNA-templated transcription.nucleus.DNA binding.plasma membrane.negative regulation of DNA-templated transcription
