Community	Unknown	Annotated	Functions
C7	Zm00001eb374320	Zm00001eb287000.Zm00001eb014550.Zm00001eb283420.Zm00001eb236060	
C7	Zm00001eb061140	Zm00001eb261470.Zm00001eb231000.Zm00001eb404170	
C7	Zm00001eb223680	Known	transaminase activity.mitochondrion.chloroplast.pyridoxal phosphate binding.small molecule biosynthetic process.membrane.amino acid metabolic process.amine biosynthetic process.amine metabolic process.ketone metabolic process.cell wall
C7	Zm00001eb189100	Zm00001eb152400.Zm00001eb049000.Zm00001eb031350.Zm00001eb267120	
C7	Zm00001eb335130	Known	protein import into nucleus.Unknown.nucleotide binding.primary metabolic process.helicase activity.intracellular anatomical structure.Unknown.multicellular organism development.cellular component organization.macromolecule biosynthetic process.regulation of cellular process
C7	Zm00001eb337690	Known	cytoplasm.response to endoplasmic reticulum stress.protein metabolic process.peroxidase activity.response to high light intensity.response to heat.protein folding.hyperosmotic response.heme binding.response to hydrogen peroxide.unfolded protein binding
C7	Zm00001eb387280	Known	response to stress.metabolic process.DNA binding.response to chemical.nucleus.regulation of DNA-templated transcription.multicellular organism development.DNA-templated transcription.DNA-binding transcription factor activity
C7	Zm00001eb274330	Zm00001eb302150.Zm00001eb411170.Zm00001eb035470	
C7	Zm00001eb256780		
C7	Zm00001eb272610	Known	regulation of cellular process.primary metabolic process.multicellular organism development.Unknown
C7	Zm00001eb202400	Known	plasmodesma.cytosol.ATP binding.cytoskeleton.plasma membrane.mitochondrion.root hair elongation.response to auxin.chloroplast envelope.cellular component organization.cell wall.seed germination.nucleolus.epidermal cell differentiation.chloroplast stroma
C7	Zm00001eb253270	Known	transcription by RNA polymerase II.regulation of transcription by RNA polymerase II.protein heterodimerization activity.nucleus.positive regulation of DNA-templated transcription.sequence-specific DNA binding
C7	Zm00001eb288220	Known	signaling.proteolysis.regulation of cellular process.membrane.cysteine-type peptidase activity.multicellular organism development.cellular process
C7	Zm00001eb275790	Zm00001eb417830.Zm00001eb173090.Zm00001eb084710.Zm00001eb142290.Zm00001eb042960.Zm00001eb167480	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.biological regulation.primary metabolic process.metabolic process.catalytic activity.regulation of cellular process
C7	Zm00001eb083510	Known	malate transmembrane transport.plasma membrane.malate transmembrane transporter activity.response to aluminum ion.oxidoreductase activity.membrane.cysteine-type peptidase activity.gene expression.RNA metabolic process.plant-type vacuole membrane.monoatomic ion channel activity.biological regulation
C7	Zm00001eb182670	Zm00001eb407130.Zm00001eb166670.Zm00001eb166620	endoplasmic reticulum membrane
C7	Zm00001eb171940	Zm00001eb170070.Zm00001eb166950.Zm00001eb166610.Zm00001eb313790.Zm00001eb166600.Zm00001eb166620.Zm00001eb303160	nutrient reservoir activity.endoplasmic reticulum membrane.cellular process.biological_process.molecular_function.organelle membrane.biological regulation.developmental process.membrane
C7	Zm00001eb146590		
C7	Zm00001eb145460	Known	positive regulation of transcription by RNA polymerase II.protein dimerization activity.animal organ development.RNA polymerase II transcription regulatory region sequence-specific DNA binding.MAPK cascade.specification of ovule identity.nucleus.DNA-templated transcription.DNA-binding transcription factor activity
C7	Zm00001eb354570	Known	RNA binding.cytoplasm.protein import into nucleus.RNA splicing, via transesterification reactions.Unknown.mRNA processing.nucleus.snRNA transport.extracellular region
C7	Zm00001eb304700	Zm00001eb147250.Zm00001eb285110.Zm00001eb302780.Zm00001eb302150.Zm00001eb088120	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.catalytic activity.electron transfer activity.membrane
C7	Zm00001eb129830	Zm00001eb275020.Zm00001eb172930.Zm00001eb247680.Zm00001eb261400.Zm00001eb138660.Zm00001eb115380.Zm00001eb413240	biological regulation.cellular process.biological_process.cellular anatomical structure.cellular_component.regulation of biological process.molecular_function.regulation of cellular process.intracellular organelle.organelle
C7	Zm00001eb325870	Zm00001eb270310.Zm00001eb053890.Zm00001eb282610.Zm00001eb139600	
C7	Zm00001eb224760	Zm00001eb137490	
C7	Zm00001eb138640	Known	plant-type secondary cell wall biogenesis.Unknown.organ boundary specification between lateral organs and the meristem.cell differentiation.regulation of transcription by RNA polymerase II.transcription cis-regulatory region binding.response to abscisic acid.chromatin binding.membrane.nucleus.positive regulation of DNA-templated transcription.regulation of secondary cell wall biogenesis.Unknown.DNA-binding transcription factor activity, RNA polymerase II-specific.gene expression.nucleic acid metabolic process.sequence-specific DNA binding.formation of animal organ boundary
C7	Zm00001eb278390	Known	alcohol metabolic process.oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen.steroid hydroxylase activity.regulation of growth.Unknown.brassinosteroid metabolic process.iron ion binding.ketone metabolic process.response to alcohol.membrane.response to light stimulus.electron transfer activity.brassinosteroid homeostasis.heme binding.response to brassinosteroid.response to auxin
C7	Zm00001eb180830	Known	carbohydrate transmembrane transport.sucrose transmembrane transporter activity.Unknown.leaf senescence.metabolic process.seed maturation.cellular response to abscisic acid stimulus.cellular response to salicylic acid stimulus.cellular response to osmotic stress.Golgi membrane.plasma membrane.embryo development ending in seed dormancy.biological regulation.sucrose transport
C7	Zm00001eb189490	Known	regulation of transcription by RNA polymerase II.protein heterodimerization activity.DNA-templated transcription.nucleus.abscisic acid-activated signaling pathway.positive regulation of DNA-templated transcription.DNA-binding transcription factor binding.DNA-binding transcription factor activity.sequence-specific DNA binding
C7	Zm00001eb417880	Known	DNA binding.chromatin binding.response to chemical.nucleus.regulation of DNA-templated transcription.multicellular organism development.DNA-templated transcription
C7	Zm00001eb409250	Known	indolepyruvate decarboxylase activity.animal organ development.primary metabolic process.endoplasmic reticulum.cotyledon development.cellular response to hydrogen peroxide.extracellular region.regulation of anatomical structure morphogenesis.NADP binding.inflorescence development.flavin adenine dinucleotide binding.N,N-dimethylaniline monooxygenase activity.regulation of leaf development.hydrogen peroxide catabolic process.Unknown.positive regulation of flower development.auxin biosynthetic process.cytosol.membrane.Golgi membrane.brassinosteroid mediated signaling pathway.cellular response to alcohol
C7	Zm00001eb302040	Zm00001eb142290.Zm00001eb354390.Zm00001eb167480.Zm00001eb042960.Zm00001eb201800.Zm00001eb416640	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.response to stimulus.primary metabolic process.metabolic process
C7	Zm00001eb081480	Known	proteolysis.aspartic-type endopeptidase activity.regulation of programmed cell death.response to stress.metabolic process.protein catabolic process.membrane.extracellular region.Unknown
C7	Zm00001eb114760	Zm00001eb223680.Zm00001eb006160.Zm00001eb047910.Zm00001eb322550	amine biosynthetic process.primary metabolic process.metabolic process.ketone metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.amine metabolic process
C7	Zm00001eb138420	Zm00001eb062130	
C7	Zm00001eb351810	Known	pyruvate decarboxylase activity.proteasomal protein catabolic process.amino acid catabolic process.cytoskeleton organization.Unknown.response to hypoxia.aromatic amino acid metabolic process.systemic acquired resistance, salicylic acid mediated signaling pathway.modified amino acid catabolic process.response to anoxia.thiamine pyrophosphate binding.magnesium ion binding.ketone metabolic process.gluconeogenesis.modified amino acid metabolic process.cytosol.membrane.regulation of hydrogen peroxide metabolic process.biogenic amine catabolic process.alcohol biosynthetic process
C7	Zm00001eb411310	Zm00001eb231000.Zm00001eb426360.Zm00001eb166960	
C7	Zm00001eb182720		
C7	Zm00001eb053900	Zm00001eb053890.Zm00001eb200480.Zm00001eb139600.Zm00001eb313790.Zm00001eb166950.Zm00001eb170070.Zm00001eb303160.Zm00001eb166940	nutrient reservoir activity.cellular process.biological_process.developmental process.molecular_function.multicellular organismal process.response to stimulus.cellular developmental process
C7	Zm00001eb324760	Zm00001eb075970.Zm00001eb319570.Zm00001eb166950.Zm00001eb303160.Zm00001eb139600.Zm00001eb094330	regulation of biological process.biological regulation.developmental process.cellular process.biological_process.regulation of cellular process.cellular developmental process.molecular_function
C7	Zm00001eb077570	Zm00001eb076760.Zm00001eb201870.Zm00001eb395500	anatomical structure development.multicellular organismal process
C7	Zm00001eb075170	Known	response to stress.membrane.regulation of DNA-templated transcription.response to chemical.DNA-binding transcription factor activity.sequence-specific DNA binding.Unknown
C7	Zm00001eb378060	Zm00001eb180070.Zm00001eb138660.Zm00001eb115380.Zm00001eb040690.Zm00001eb413240	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.macromolecule metabolic process
C7	Zm00001eb082780	Known	plasma membrane.response to high light intensity.magnesium ion transmembrane transporter activity.magnesium ion transport.organelle membrane.monoatomic ion transmembrane transport.membrane.endoplasmic reticulum membrane.intracellular transport.cellular process.magnesium ion transmembrane transport.response to hydrogen peroxide.vacuole
C7	Zm00001eb144590	Known	galactolipase activity.cytoplasm.Unknown.post-embryonic animal morphogenesis.membrane.monocarboxylic acid metabolic process.lateral root formation.response to abscisic acid.Unknown.lipid catabolic process.Unknown.animal organ formation.monoacylglycerol lipase activity.phospholipase activity
C7	Zm00001eb137490	Known	signaling.DNA ligase activity.nucleotide binding.Unknown.multicellular organismal process.Unknown.DNA replication.regulation of primary metabolic process.membrane.nucleotide metabolic process.Unknown.positive regulation of biological process
C7	Zm00001eb074940	Known	animal organ development.monolayer-surrounded lipid storage body.mRNA export from nucleus.extracellular region.embryo development ending in seed dormancy.regulation of flower development.vegetative to reproductive phase transition of meristem.protein import into nucleus.sugar mediated signaling pathway.response to freezing.lipid storage.seed germination.seed dormancy process.protein ubiquitination.sexual reproduction.anatomical structure formation involved in morphogenesis.seed oilbody biogenesis.mitochondrion.membrane.meristem structural organization.protein transmembrane import into intracellular organelle.photomorphogenesis
C7	Zm00001eb303130	Zm00001eb171970.Zm00001eb166600.Zm00001eb166620.Zm00001eb166610.Zm00001eb170070.Zm00001eb166950.Zm00001eb166940	nutrient reservoir activity.endoplasmic reticulum membrane.molecular_function.organelle membrane.cellular process.biological_process.biological regulation
C7	Zm00001eb285410	Known	response to abscisic acid.regulation of protein catabolic process.DNA-binding transcription factor activity.hyperosmotic salinity response.regulation of reactive oxygen species metabolic process.regulation of DNA-templated transcription.response to ethylene.DNA-templated transcription.regulation of seed dormancy process.cytoplasm.response to far red light.jasmonic acid mediated signaling pathway.regulation of nitrogen utilization.negative regulation of gibberellic acid mediated signaling pathway.salicylic acid mediated signaling pathway.sequence-specific DNA binding.Unknown.response to carbohydrate.response to chitin.metabolic process.epigenetic regulation of gene expression.phloem transport.gibberellic acid mediated signaling pathway.nucleus.negative regulation of seed germination.photomorphogenesis
C7	Zm00001eb388010	Known	Unknown.Unknown.steroid biosynthetic process.small molecule biosynthetic process.secondary metabolic process.amino acid metabolic process.Unknown.Unknown.3-beta-hydroxy-Delta5-steroid dehydrogenase (NAD+) activity
C7	Zm00001eb035490	Known	response to cold.metabolic process.ethylene-activated signaling pathway.transcription cis-regulatory region binding.nucleus.positive regulation of DNA-templated transcription.response to water deprivation.DNA-templated transcription.DNA-binding transcription factor activity.sequence-specific DNA binding
C7	Zm00001eb244680	Known	nucleosome.gene expression.regulation of biological process.metabolic process.DNA metabolic process.protein heterodimerization activity.nucleosome assembly.nucleus.biosynthetic process.nucleosomal DNA binding
C7	Zm00001eb240190	Known	chromosome, centromeric region.ceramide metabolic process.translation.negative regulation of tyrosine phosphorylation of STAT protein.regulation of Wnt signaling pathway.Unknown.regulation of cell cycle.Unknown.regulation of protein catabolic process.protein heterotrimerization.regulation of DNA replication.protein dephosphorylation.nucleolus.regulation of cell adhesion.positive regulation of apoptotic process.vesicle.plasma membrane.meiotic cell cycle.induction of programmed cell death.spindle pole.regulation of protein autophosphorylation.regulation of signaling receptor activity.RNA splicing.Unknown.chloroplast avoidance movement.protein localization.fibroblast growth factor receptor signaling pathway.post-translational protein modification.glucose catabolic process.protein-containing complex.negative regulation of cell morphogenesis.mesoderm development.positive regulation of protein serine/threonine kinase activity.regulation of auxin polar transport.cytosol.Unknown.N-terminal protein myristoylation.mitochondrion.negative regulation of epithelial to mesenchymal transition.negative regulation of cell growth.meiotic M phase.protein heterodimerization activity.protein serine/threonine phosphatase activity.protein phosphatase type 2A complex.nuclear-transcribed mRNA catabolic process, nonsense-mediated decay.apoptotic process
C7	Zm00001eb429020		
C7	Zm00001eb262850		
C7	Zm00001eb088070	Known	post-translational protein modification.signal transduction.response to stress.metabolic process.Unknown.protein serine/threonine phosphatase activity.cation binding.protein dephosphorylation
C7	Zm00001eb235570	Known	basic amino acid transport.regulation of plant-type hypersensitive response.endoplasmic reticulum to Golgi vesicle-mediated transport.nucleotide transmembrane transporter activity.Unknown.chloroplast inner membrane.regulation of monoatomic ion transport.macropinocytosis.negative regulation of programmed cell death.membrane fusion.phosphate ion transmembrane transport.mitochondrial transport.amino acid import.Unknown.protein targeting to membrane.membrane.mitochondrial inner membrane.nucleotide transport.ammonium transmembrane transport.amyloplast inner membrane
C7	Zm00001eb098300	Known	glucuronosyltransferase activity.regulation of plant-type hypersensitive response.jasmonic acid mediated signaling pathway.protein targeting to membrane.cis-zeatin O-beta-D-glucosyltransferase activity.quercetin 7-O-glucosyltransferase activity.primary metabolic process.ER-nucleus signaling pathway.quercetin 3-O-glucosyltransferase activity.endoplasmic reticulum unfolded protein response.Unknown.flavonol 3-O-glucosyltransferase activity.membrane.intracellular membrane-bounded organelle.trans-zeatin O-beta-D-glucosyltransferase activity.salicylic acid mediated signaling pathway
C7	Zm00001eb061090	Zm00001eb005250.Zm00001eb261470	
C7	Zm00001eb165620	Known	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen.Unknown.primary metabolic process.iron ion binding.monooxygenase activity.membrane.electron transfer activity.heme binding.small molecule metabolic process.response to stimulus.Unknown
C7	Zm00001eb113980	Zm00001eb207110.Zm00001eb178220.Zm00001eb300470.Zm00001eb300370.Zm00001eb172830	seed development.biological_process.protein storage vacuole.storage vacuole.plant-type vacuole.trans-Golgi network.organelle subcompartment.Golgi apparatus subcompartment.endosome.reproductive structure development
C7	Zm00001eb056980	Known	cytoplasm.response to stress.nucleus.regulation of DNA-templated transcription.toxin catabolic process.DNA-templated transcription.DNA-binding transcription factor activity.sequence-specific DNA binding.response to abiotic stimulus
C7	Zm00001eb067220	Zm00001eb138730	
C7	Zm00001eb317580	Known	positive regulation of transcription by RNA polymerase II.protein kinase binding.RNA polymerase II, holoenzyme.positive regulation of cyclin-dependent protein serine/threonine kinase activity.Unknown.cyclin-dependent protein kinase holoenzyme complex.membrane.cyclin-dependent protein serine/threonine kinase activity.cyclin-dependent protein serine/threonine kinase regulator activity.cell cycle.stomatal lineage progression.DNA-templated transcription.mediator complex
C7	Zm00001eb355710	Known	DNA binding.zinc ion binding.nucleus.regulation of DNA-templated transcription.DNA-templated transcription
C7	Zm00001eb108020	Zm00001eb270310.Zm00001eb420080.Zm00001eb130200.Zm00001eb143690	
C7	Zm00001eb319810	Known	response to carbohydrate.response to chitin.ubiquitin protein ligase activity.protein ubiquitination.zinc ion binding.membrane.proteasome-mediated ubiquitin-dependent protein catabolic process.defense response.biological regulation
C7	Zm00001eb394820	Zm00001eb176800.Zm00001eb247680.Zm00001eb139600.Zm00001eb267120.Zm00001eb207110.Zm00001eb094330.Zm00001eb104490	developmental process.cellular process.biological_process.regulation of cellular process.regulation of biological process.biological regulation.cellular anatomical structure.cellular_component.molecular_function.anatomical structure development
C7	Zm00001eb359000	Known	signal transduction.cell development.multicellular organismal process.self proteolysis.Unknown.membrane
C7	Zm00001eb068590	Known	post-translational protein modification.thiolester hydrolase activity.cysteine-type deubiquitinase activity.ubiquitin-dependent protein catabolic process.metabolic process.regulation of cellular process.membrane.zinc ion binding.nucleobase-containing compound metabolic process.biosynthetic process.SAGA complex.protein deubiquitination
C7	Zm00001eb272730	Zm00001eb104490.Zm00001eb313800.Zm00001eb035490.Zm00001eb304730.Zm00001eb319570	regulation of cellular process.regulation of biological process.biological regulation.primary metabolic process.regulation of nucleobase-containing compound metabolic process.metabolic process.regulation of macromolecule biosynthetic process.regulation of gene expression.regulation of biosynthetic process.regulation of primary metabolic process
C7	Zm00001eb061550	Known	plasmodesma.post-translational protein modification.chromosome organization.Unknown.nucleotide binding.amine metabolic process.membrane.regulation of DNA-templated transcription.protein dephosphorylation.catalytic activity.DNA-templated transcription.positive regulation of biological process
C7	Zm00001eb130000	Zm00001eb047910.Zm00001eb281900.Zm00001eb299250.Zm00001eb147250.Zm00001eb277160	membrane.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.response to biotic stimulus.regulation of biological process.response to stimulus
C7	Zm00001eb418350	Zm00001eb176800.Zm00001eb203670.Zm00001eb415180.Zm00001eb419150	
C7	Zm00001eb203670	Known	outer membrane.protein transport.nucleocytoplasmic transport.membrane.cellular component organization.Unknown.Unknown.cellular macromolecule localization
C7	Zm00001eb358120	Zm00001eb203670.Zm00001eb169210.Zm00001eb411170.Zm00001eb019360	
C7	Zm00001eb433190	Zm00001eb217170.Zm00001eb203950	membrane fusion.membrane organization.protein targeting.establishment of protein localization.cellular macromolecule localization.protein localization.macromolecule localization.cellular localization
C7	Zm00001eb081520	Zm00001eb137490	
C7	Zm00001eb292120	Zm00001eb201820.Zm00001eb178220	
C7	Zm00001eb216700	Zm00001eb428900.Zm00001eb019360.Zm00001eb021060.Zm00001eb088120	metal ion binding.cation binding.binding.monooxygenase activity.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C7	Zm00001eb238900	Known	copper ion binding.pyrimidine ribonucleotide biosynthetic process.L-aspartate:2-oxoglutarate aminotransferase activity.L-phenylalanine-2-oxoglutarate transaminase activity.pyridoxal phosphate binding.aspartate metabolic process.small molecule biosynthetic process.2-oxoglutarate metabolic process.amine metabolic process.ketone metabolic process.mitochondrial matrix.glutamate metabolic process.response to cadmium ion
C7	Zm00001eb095220	Zm00001eb095210.Zm00001eb313800.Zm00001eb303160.Zm00001eb040690.Zm00001eb035490.Zm00001eb126890.Zm00001eb166950	regulation of cellular process.regulation of biological process.biological regulation.cellular process.biological_process.molecular_function.regulation of primary metabolic process.regulation of macromolecule metabolic process.regulation of metabolic process.nutrient reservoir activity
C7	Zm00001eb302050	Zm00001eb354390.Zm00001eb302020.Zm00001eb167480.Zm00001eb042960	regulation of cellular process.regulation of biological process.biological regulation
C7	Zm00001eb265850	Known	apoplast.regulation of catalytic activity.carbohydrate binding.isomerase activity.phenylpropanoid biosynthetic process
C7	Zm00001eb169550	Zm00001eb198770.Zm00001eb253260	
C7	Zm00001eb146580		
C7	Zm00001eb037340	Zm00001eb314550.Zm00001eb175640.Zm00001eb143690	positive regulation of RNA biosynthetic process.positive regulation of DNA-templated transcription.positive regulation of macromolecule biosynthetic process.positive regulation of biosynthetic process.positive regulation of RNA metabolic process.positive regulation of nucleobase-containing compound metabolic process.positive regulation of macromolecule metabolic process.positive regulation of metabolic process.positive regulation of cellular process.DNA-binding transcription factor activity
C7	Zm00001eb112570	Known	lipid binding.membrane.peptidase activity.lipid transport.cellular process.defense response.response to chemical
C7	Zm00001eb082010		
C7	Zm00001eb221090	Known	response to cold.Golgi organization.response to abscisic acid.hydrogen peroxide transmembrane transport.water transport.response to desiccation.plasma membrane.protein storage vacuole.water channel activity.monoatomic ion transmembrane transport.chloroplast envelope.urea transmembrane transporter activity.autophagy.urea transmembrane transport.hyperosmotic response.plant-type vacuole membrane.central vacuole.response to cadmium ion.response to salt stress.calcium ion transport.phenylpropanoid metabolic process.polyamine catabolic process
C7	Zm00001eb219620	Zm00001eb419150	
C7	Zm00001eb224070	Known	RNA binding.Unknown.regulation of biological process.multicellular organismal process.zinc ion binding.membrane.cellular component organization.gene expression.nucleic acid metabolic process
C7	Zm00001eb381320	Known	membrane coat.binding.DNA repair.Unknown.proteasome core complex.DNA-templated DNA replication.cysteine-type peptidase activity.DNA helicase activity.regulation of metabolic process.telomere maintenance.regulation of cellular process
C7	Zm00001eb006160	Known	signal transduction.response to stress.metabolic process.DNA binding.Unknown.nucleus.regulation of DNA-templated transcription.cellular response to chemical stimulus.DNA-templated transcription.DNA-binding transcription factor activity.cellular response to endogenous stimulus
C7	Zm00001eb302150	Known	response to cold.response to microbial phytotoxin.negative regulation of catalytic activity.primary metabolic process.protein-disulfide reductase [NAD(P)H] activity.cell wall.electron transport chain.plasmodesmata-mediated intercellular transport.response to hydrogen peroxide.cell redox homeostasis.plasma membrane.defense response to fungus.macromolecule metabolic process.vacuole.cellular response to oxidative stress.apoplast.oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor.protein-disulfide reductase activity.response to cadmium ion.cytosol.mitochondrion.glycerol ether metabolic process.electron transfer activity.positive regulation of catalytic activity.thioredoxin-disulfide reductase (NADPH) activity.chloroplast stroma
C7	Zm00001eb237080	Zm00001eb407130.Zm00001eb261420.Zm00001eb025740	
C7	Zm00001eb396570	Zm00001eb325140.Zm00001eb077000	
C7	Zm00001eb069310	Known	regulation of gene expression.regulation of nucleobase-containing compound metabolic process.ATP binding.membrane.Unknown.catalytic activity.regulation of macromolecule biosynthetic process.DNA-templated transcription
C7	Zm00001eb269680	Zm00001eb077000	
C7	Zm00001eb242890	Known	signaling.system development.cellular component organization.regulation of cellular process.localization
C7	Zm00001eb350070	Known	cytoplasm.protein metabolic process.defense response to fungus.Unknown.killing of cells of another organism.negative regulation of translation.gene expression.rRNA N-glycosylase activity
C7	Zm00001eb045640	Known	regulation of phenylpropanoid metabolic process.leaf development.abscisic acid-activated signaling pathway.regulation of DNA-templated transcription.DNA-templated transcription.protein dimerization activity.DNA binding.sepal development.Unknown.cell division.root cap development.regulation of anthocyanin biosynthetic process.response to carbohydrate.regulation of secondary metabolite biosynthetic process.metabolic process.pattern specification process.developmental growth.petal development.nucleus.auxin-activated signaling pathway.fruit development
C7	Zm00001eb355490	Zm00001eb201820	
C7	Zm00001eb405040	Known	glycoside biosynthetic process.chloroplast stroma.L-leucine biosynthetic process.chloroplast envelope.membrane.amine biosynthetic process.amine metabolic process.methylthioalkylmalate synthase activity.2-isopropylmalate synthase activity.ketone metabolic process.glucosinolate biosynthetic process.cysteine biosynthetic process.indoleacetic acid biosynthetic process
C7	Zm00001eb156320	Zm00001eb358260	
C7	Zm00001eb261420	Known	transcription by RNA polymerase II.protein dimerization activity.amino acid binding.nucleus.regulation of DNA-templated transcription.embryo development
C7	Zm00001eb426750	Zm00001eb240780.Zm00001eb223580.Zm00001eb313800	
C7	Zm00001eb079630	Known	response to gamma radiation.DNA damage checkpoint signaling.DNA binding.regulation of meiotic nuclear division.regulation of DNA-templated transcription.nucleus.regulation of cell cycle.cell cycle.DNA-templated transcription
C7	Zm00001eb283520	Zm00001eb175400.Zm00001eb240190	small molecule catabolic process.catabolic process.small molecule metabolic process.protein trimerization.regulation of auxin polar transport.negative regulation of epithelial to mesenchymal transition.regulation of epithelial to mesenchymal transition.regulation of signaling receptor activity.negative regulation of growth.regulation of tyrosine phosphorylation of STAT protein
C7	Zm00001eb340140	Known	lipid metabolic process.ethylene-activated signaling pathway.DNA binding.phosphatidylinositol-4,5-bisphosphate phospholipase C activity.nucleus.regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity.response to anoxia
C7	Zm00001eb084710	Known	AMP dimethylallyltransferase activity.Unknown.meiotic M phase.mitochondrion.chloroplast.cytokinin biosynthetic process.metabolic process.ATP/ADP dimethylallyltransferase activity.tRNA modification.nuclear membrane.tRNA dimethylallyltransferase activity.reciprocal meiotic recombination
C7	Zm00001eb389690	Zm00001eb176800.Zm00001eb207110.Zm00001eb247680.Zm00001eb419150.Zm00001eb253260.Zm00001eb300470.Zm00001eb419140	anatomical structure development.biological regulation.developmental process.biological_process.regulation of cellular process.regulation of biological process.signal transduction.cellular anatomical structure.cellular_component.transferase activity, transferring phosphorus-containing groups
C7	Zm00001eb049180	Zm00001eb378140.Zm00001eb386720.Zm00001eb322550.Zm00001eb281900.Zm00001eb334180.Zm00001eb429220.Zm00001eb340880	small molecule biosynthetic process.primary metabolic process.metabolic process.lipid biosynthetic process.small molecule metabolic process.biosynthetic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C7	Zm00001eb372470	Zm00001eb112530	
C7	Zm00001eb247730	Known	cellular process.anatomical structure development.cytosol.translation.response to stress.translation initiation factor activity.cell projection.protein-containing complex.nucleobase-containing compound metabolic process.ribosome.regulation of cellular process.catalytic activity.developmental process
C7	Zm00001eb215990	Zm00001eb009340	
C7	Zm00001eb026990		
C7	Zm00001eb353040	Zm00001eb281380.Zm00001eb075970.Zm00001eb076970.Zm00001eb094330.Zm00001eb319570.Zm00001eb313790.Zm00001eb388010	metabolic process.cellular process.biological_process.regulation of biological process.biological regulation.developmental process.cellular anatomical structure.cellular_component.molecular_function.membrane
C7	Zm00001eb422690	Known	seed dormancy process.regulation of biological process.chloroplast.pexophagosome.primary metabolic process.membrane.cellular process.embryo development ending in seed dormancy
C7	Zm00001eb090780	Zm00001eb173090.Zm00001eb129350	
C7	Zm00001eb420580	Known	cytoplasm.binding.response to stress.metabolic process.protein ubiquitination.acid-amino acid ligase activity.ubiquitin ligase complex.protein-containing complex.response to chemical.nucleus.ubiquitin-protein transferase activity
C7	Zm00001eb376620	Zm00001eb143690.Zm00001eb281900.Zm00001eb282610.Zm00001eb353210.Zm00001eb240040	plant organ development.biological regulation.anatomical structure development.response to chemical.animal organ development.cellular process.biological_process.molecular_function.developmental process.developmental process involved in reproduction
C7	Zm00001eb336830	Known	3'-UTR-mediated mRNA destabilization.mRNA 3'-UTR binding.cytosol.Unknown.zinc ion binding.regulation of DNA-templated transcription.DNA-templated transcription
C7	Zm00001eb166650	Zm00001eb166600.Zm00001eb166610.Zm00001eb166620.Zm00001eb170070.Zm00001eb171970.Zm00001eb166950.Zm00001eb313790	nutrient reservoir activity.endoplasmic reticulum membrane.cellular process.biological_process.molecular_function.organelle membrane.biological regulation.membrane.metabolic process.developmental process
C7	Zm00001eb164990	Zm00001eb369760	
C7	Zm00001eb281410	Known	positive regulation of seed germination.phosphatidylethanolamine binding.vesicle.response to arsenic-containing substance.plasma membrane.protein targeting to vacuole.inflorescence development.primary metabolic process.Unknown.regulation of timing of transition from vegetative to reproductive phase.response to abscisic acid.Unknown.Unknown.nucleus.negative regulation of flower development.vacuole.transcription coregulator activity.response to sucrose
C7	Zm00001eb407130	Known	transcription by RNA polymerase II.protein heterodimerization activity.nucleus.positive regulation of DNA-templated transcription.sequence-specific DNA binding
C7	Zm00001eb070910	Known	cytoplasm.plasma membrane.metabolic process.membrane.potassium ion transmembrane transport.potassium ion transmembrane transporter activity.pollen development
C7	Zm00001eb085220	Zm00001eb328770.Zm00001eb359000.Zm00001eb285410.Zm00001eb104490.Zm00001eb047000.Zm00001eb304730	cellular process.biological_process.cellular anatomical structure.cellular_component.regulation of cellular process.macromolecule metabolic process.regulation of biological process.multicellular organismal process.biological regulation.regulation of nucleobase-containing compound metabolic process
C7	Zm00001eb023130	Known	regulation of gene expression.negative regulation of biological process.NAD+ poly-ADP-ribosyltransferase activity.multicellular organism development.cellular component organization.gene expression.RNA metabolic process
C7	Zm00001eb081770	Known	response to salt stress.response to high light intensity.chloroplast.endoplasmic reticulum lumen.response to heat.protein complex oligomerization.protein folding.Unknown.response to hydrogen peroxide
C7	Zm00001eb419870	Known	metal ion binding.animal organ development.response to heat.abscisic acid-activated signaling pathway.protein dephosphorylation.response to osmotic stress.embryo development ending in seed dormancy.regulation of flower development.vegetative to reproductive phase transition of meristem.plasma membrane.sugar mediated signaling pathway.response to freezing.lipid storage.negative regulation of abscisic acid-activated signaling pathway.response to water deprivation.seed germination.seed dormancy process.post-translational protein modification.terpenoid biosynthetic process.protein ubiquitination.photoinhibition.anatomical structure formation involved in morphogenesis.potassium ion transmembrane transport.fatty acid catabolic process.protein serine/threonine phosphatase activity.membrane.meristem structural organization.nucleus.regulation of stomatal movement.photomorphogenesis
