Community	Unknown	Annotated	Functions
C16	Zm00001eb241710	Zm00001eb371550.Zm00001eb293260.Zm00001eb329780.Zm00001eb251990.Zm00001eb162530.Zm00001eb219680	response to stimulus
C16	Zm00001eb413420	Zm00001eb268980.Zm00001eb178840.Zm00001eb365040.Zm00001eb433040.Zm00001eb042720	
C16	Zm00001eb404360	Known	transferase activity.ligase activity.primary metabolic process.nucleus.M phase.megasporogenesis.membrane.microsporogenesis.Unknown.regulation of biological process
C16	Zm00001eb148620	Known	proton transmembrane transport.nucleus.response to copper ion.plasma membrane.vacuolar membrane.late endosome membrane.intracellular manganese ion homeostasis.manganese ion transmembrane transport.manganese:proton antiporter activity.myo-inositol hexakisphosphate biosynthetic process.membrane.response to manganese ion.iron ion transport.Golgi membrane
C16	Zm00001eb010710	Known	UDP-glucuronate 4-epimerase activity.biosynthetic process.carbohydrate metabolic process.Golgi apparatus.Unknown.membrane.Unknown.small molecule metabolic process
C16	Zm00001eb058620	Zm00001eb302350.Zm00001eb188280.Zm00001eb162530.Zm00001eb048930.Zm00001eb293260	
C16	Zm00001eb118880	Known	unfolded protein binding.protein folding.heat shock protein binding.metabolic process.response to stress.membrane.protein metabolic process.biological regulation
C16	Zm00001eb348140	Known	pentose-phosphate shunt.regulation of response to biotic stimulus.sodium ion transport.response to nematode.chloroplast thylakoid membrane.carbohydrate:proton symporter activity.defense response to fungus.phosphate ion transmembrane transport.multicellular organismal process.defense response to bacterium.negative regulation of defense response.detection of biotic stimulus.protein targeting to membrane.regulation of plant-type hypersensitive response.Unknown.Unknown.salicylic acid biosynthetic process.phosphate transmembrane transporter activity.chloroplast inner membrane.systemic acquired resistance, salicylic acid mediated signaling pathway.inorganic diphosphate transport.response to chitin.MAPK cascade.jasmonic acid mediated signaling pathway.Unknown.glucose catabolic process.inorganic diphosphate transmembrane transporter activity.nitrate transmembrane transport.NADPH regeneration.response to carbohydrate.response to light stimulus.regulation of hydrogen peroxide metabolic process.membrane.organic anion transmembrane transporter activity.cellular response to water deprivation
C16	Zm00001eb008280	Known	Unknown.polyamine oxidase activity.N8-acetylspermidine:oxygen oxidoreductase (propane-1,3-diamine-forming) activity.protein modification process.Unknown.Unknown.Unknown.flavin adenine dinucleotide binding.spermine oxidase activity.Unknown.nucleic acid metabolic process.chromosome organization.gene expression.Unknown.spermine oxidase (propane-1,3-diamine-forming) activity.spermine catabolic process.Unknown.regulation of primary metabolic process.membrane.small molecule metabolic process
C16	Zm00001eb002680	Zm00001eb364230.Zm00001eb290140.Zm00001eb016100.Zm00001eb073120.Zm00001eb396460.Zm00001eb209270.Zm00001eb111560.Zm00001eb403310	biological regulation.binding.macromolecule metabolic process.cellular process.biological_process.regulation of biological process.cellular anatomical structure.cellular_component.molecular_function.response to stress
C16	Zm00001eb314080	Zm00001eb425450.Zm00001eb354090.Zm00001eb281240.Zm00001eb007950	
C16	Zm00001eb270400	Zm00001eb214780.Zm00001eb362480.Zm00001eb011080.Zm00001eb327980.Zm00001eb282250.Zm00001eb188060.Zm00001eb420160.Zm00001eb309390.Zm00001eb404120	binding.cellular process.biological_process.molecular_function.primary metabolic process.metabolic process.response to stimulus.membrane.cellular anatomical structure.cellular_component
C16	Zm00001eb108760	Known	response to water deprivation.regulation of transcription by RNA polymerase II.positive regulation of DNA-templated transcription.nucleus.DNA-templated transcription.protein heterodimerization activity.sequence-specific DNA binding
C16	Zm00001eb101450	Zm00001eb271310.Zm00001eb416770.Zm00001eb381550.Zm00001eb385610.Zm00001eb070970.Zm00001eb227610	multicellular organismal process.primary metabolic process.protein modification process.metabolic process.macromolecule modification.cellular process.biological_process.regulation of biological process.protein metabolic process
C16	Zm00001eb361650	Zm00001eb264250.Zm00001eb004210.Zm00001eb395660.Zm00001eb009250.Zm00001eb069410.Zm00001eb291930	primary metabolic process.metabolic process.cellular process.biological_process.molecular_function
C16	Zm00001eb045010	Zm00001eb069410.Zm00001eb087570.Zm00001eb116580.Zm00001eb264880.Zm00001eb373490.Zm00001eb385020	response to wounding.lipid biosynthetic process.defense response by callose deposition in cell wall.defense response by cell wall thickening.response to insect.lipid metabolic process.primary metabolic process.cell wall thickening.callose deposition in cell wall.catalytic activity
C16	Zm00001eb188060	Known	organelle organization.chloroplast.guanosine tetraphosphate metabolic process.GTP diphosphokinase activity.guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity.cellular component assembly.phosphorylation.binding
C16	Zm00001eb373700	Known	maltose metabolic process.Unknown.chloroplast envelope.starch biosynthetic process.ligase activity, forming carbon-nitrogen bonds.ferredoxin-thioredoxin reductase activity.positive regulation of catalytic activity.electron transfer activity.chloroplast stroma.4 iron, 4 sulfur cluster binding.ferredoxin-[NAD(P)H] reductase activity
C16	Zm00001eb066320	Known	glycerol ether metabolic process.protein-disulfide reductase [NAD(P)H] activity.chloroplast stroma.water transport.thioredoxin-disulfide reductase (NADPH) activity.primary metabolic process.protein-disulfide reductase activity.cellular response to oxidative stress.cell redox homeostasis.chloroplast thylakoid.enzyme activator activity.electron transfer activity.electron transport chain.positive regulation of catalytic activity.response to salt stress.response to fructose.oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor.regulation of metabolic process
C16	Zm00001eb318030	Known	trans-Golgi network transport vesicle.meristem initiation.regulation of ARF protein signal transduction.cell adhesion.epidermal cell differentiation.trichome morphogenesis.plasma membrane.phosphatidylinositol binding.endocytosis.zinc ion binding.polarity specification of adaxial/abaxial axis.mitotic cell cycle.transmembrane receptor protein serine/threonine kinase activity.cell surface receptor signaling pathway.xylem development.determination of bilateral symmetry.protein phosphorylation.cell cycle process.cytosol.cell growth.regulation of nucleoside metabolic process.cell wall organization.animal organ formation.floral organ formation.root hair cell differentiation.positive regulation of GTPase activity.regulation of purine nucleotide catabolic process.regulation of cell differentiation.actin nucleation.negative regulation of biological process.regulation of chromosome organization.leaf morphogenesis.xylem and phloem pattern formation.Unknown.GTPase activator activity.response to auxin.flower morphogenesis.endosome.endocytic vesicle.developmental growth
C16	Zm00001eb415470	Zm00001eb379570.Zm00001eb260410.Zm00001eb224490.Zm00001eb274190.Zm00001eb118880.Zm00001eb389930.Zm00001eb118870.Zm00001eb106240	protein metabolic process.plastid membrane.metabolic process.macromolecule metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.thylakoid membrane.photosynthetic membrane
C16	Zm00001eb004320	Known	response to chemical.cysteine biosynthetic process.calcium channel activity.protein kinase activity.phosphatidylglycerol biosynthetic process.microtubule nucleation.mechanosensory behavior.carbohydrate homeostasis.protein phosphorylation.post-embryonic root development.calcium ion import.plasma membrane.calcium ion transmembrane transport.ATP binding.osmosensory signaling pathway.Unknown
C16	Zm00001eb220860	Zm00001eb299650.Zm00001eb282250.Zm00001eb201410.Zm00001eb243060.Zm00001eb168480.Zm00001eb369930	organophosphate metabolic process.phosphate-containing compound metabolic process.phosphorus metabolic process.catalytic activity.primary metabolic process.metabolic process.cellular process.biological_process.molecular_function.organophosphate biosynthetic process
C16	Zm00001eb120520	Zm00001eb116580.Zm00001eb373490.Zm00001eb225060.Zm00001eb362480.Zm00001eb088780	
C16	Zm00001eb179340	Zm00001eb039610.Zm00001eb194220.Zm00001eb228290.Zm00001eb313760.Zm00001eb002490	
C16	Zm00001eb025180	Known	ketone metabolic process.Unknown.peroxisome.Unknown.Photinus-luciferin 4-monooxygenase (ATP-hydrolyzing) activity.membrane.ligase activity, forming carbon-sulfur bonds.Unknown.monocarboxylic acid metabolic process
C16	Zm00001eb369910	Zm00001eb420160.Zm00001eb413170.Zm00001eb219680.Zm00001eb251990.Zm00001eb373490	
C16	Zm00001eb068160	Known	sulfate transmembrane transport.chloroplast.secondary active sulfate transmembrane transporter activity.plasma membrane.cellular process.membrane
C16	Zm00001eb164940	Zm00001eb164880.Zm00001eb402840	
C16	Zm00001eb276750	Known	heme oxygenase (decyclizing) activity.chloroplast.regulation of meristem growth.animal organ development.chloroplast-nucleus signaling pathway.positive regulation of cellular process.transport.cellular response to UV-C.phenylpropanoid biosynthetic process.heme oxidation.phytochromobilin biosynthetic process.membrane.carotenoid biosynthetic process.flavonoid biosynthetic process.red, far-red light phototransduction.inflorescence development.photosynthesis.response to chemical.photoperiodism, flowering.regulation of multicellular organismal development.regulation of biological quality.response to stress
C16	Zm00001eb105200		
C16	Zm00001eb046540	Known	flower development.response to chemical.phosphorelay response regulator activity.chromatin binding.molecular transducer activity.DNA binding.nucleus.positive regulation of short-day photoperiodism, flowering.phosphorelay signal transduction system.regulation of DNA-templated transcription.DNA-templated transcription
C16	Zm00001eb123040	Known	cotyledon vascular tissue pattern formation.sterol biosynthetic process.Unknown.negative regulation of cell differentiation.defense response to bacterium.animal organ development.anatomical structure formation involved in morphogenesis.L-tryptophan:2-oxoglutarate aminotransferase activity.amine biosynthetic process.L-methionine:2-oxoglutarate aminotransferase activity.amino acid biosynthetic process.positive gravitropism.cytoplasm.pyridoxal phosphate binding.amine metabolic process.Unknown.alliin lyase activity.L-tyrosine-2-oxoglutarate transaminase activity.response to ethylene.L-tryptophan:pyruvate aminotransferase activity.L-phenylalanine-2-oxoglutarate transaminase activity.primary root development.shade avoidance.L-tyrosine-pyruvate transaminase activity.alcohol biosynthetic process.ketone metabolic process.indoleacetic acid biosynthetic process.L-alanine:2-oxoglutarate aminotransferase activity.gynoecium development.maintenance of root meristem identity.phloem or xylem histogenesis.L-phenylalanine-pyruvate transaminase activity.stem cell development.membrane
C16	Zm00001eb016880	Known	beta-amylase activity.Unknown.cytoplasm.Unknown.carbohydrate catabolic process
C16	Zm00001eb126260	Known	multicellular organism development.primary metabolic process.membrane.cellular component organization.Unknown.regulation of biological process
C16	Zm00001eb213230	Known	multicellular organism development.innate immune response-activating signaling pathway.mRNA splicing, via spliceosome.chloroplast.nucleus.snRNA binding.nucleotide binding.defense response.membrane.phosphorylation.Unknown.kinase activity
C16	Zm00001eb273000	Known	Unknown.membrane.chloroplast.mitochondrion.RNA modification.endonuclease activity.RNA binding
C16	Zm00001eb007640	Known	Unknown.Unknown.nucleus.pectin catabolic process.cell cycle process.cell wall modification.regulation of cellular process.pectinesterase activity
C16	Zm00001eb355820	Zm00001eb227320.Zm00001eb296680.Zm00001eb338880.Zm00001eb162530.Zm00001eb293260	regulation of biological process.intracellular organelle.organelle.biological regulation.binding
C16	Zm00001eb187270	Zm00001eb187260.Zm00001eb285080.Zm00001eb188060.Zm00001eb280080.Zm00001eb110630.Zm00001eb293260	catalytic activity.diphosphotransferase activity.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.transferase activity
C16	Zm00001eb071360	Known	carbohydrate phosphorylation.galactose binding.macromolecule metabolic process.galacturonokinase activity.galactose metabolic process.D-galacturonate metabolic process.cytosol.alcohol metabolic process.ATP binding.galactokinase activity
C16	Zm00001eb194450	Zm00001eb131900.Zm00001eb347020.Zm00001eb256350.Zm00001eb146690.Zm00001eb433330.Zm00001eb427640	primary metabolic process.metabolic process.cellular process.biological_process.molecular_function
C16	Zm00001eb337610	Known	response to jasmonic acid.ethanolamine-containing compound metabolic process.response to wounding.alcohol biosynthetic process.muscle organ development.response to fungus.nucleus.modified amino acid biosynthetic process.amino acid metabolic process.response to carbohydrate.choline kinase activity.CDP-choline pathway.response to chitin.membrane.phosphorylation.amine biosynthetic process.jasmonic acid biosynthetic process
C16	Zm00001eb311070	Zm00001eb077980.Zm00001eb410220.Zm00001eb420640.Zm00001eb070120.Zm00001eb287070.Zm00001eb171750.Zm00001eb085820	cellular process.biological_process.cellular anatomical structure.cellular_component.stearoyl-[ACP] desaturase activity.transmembrane receptor protein tyrosine kinase activity.molecular_function.organelle.oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water.protein tyrosine kinase activity
C16	Zm00001eb337480	Zm00001eb004060.Zm00001eb283590.Zm00001eb384770.Zm00001eb296850.Zm00001eb153570.Zm00001eb023350.Zm00001eb131830.Zm00001eb385020	nucleus.intracellular membrane-bounded organelle.membrane-bounded organelle.intracellular organelle.organelle.binding.metabolic process.cellular process.biological_process.regulation of biological process
C16	Zm00001eb341960	Known	Unknown.vegetative to reproductive phase transition of meristem.regulation of lipid metabolic process.polysaccharide biosynthetic process.epidermal cell differentiation.cell tip growth.defense response to bacterium.anatomical structure formation involved in morphogenesis.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.aromatic amino acid metabolic process.regulation of hormone levels.response to blue light.unsaturated fatty acid biosynthetic process.plant ovule development.root hair elongation.Unknown.embryo development ending in seed dormancy.amino acid biosynthetic process.multidimensional cell growth.sulfur compound biosynthetic process.chlorophyll biosynthetic process.response to red light.response to cold.secondary metabolic process.anthocyanin accumulation in tissues in response to UV light.Unknown.very long-chain fatty acid metabolic process.oxylipin biosynthetic process.cuticle development.Unknown.cell wall organization.carotenoid biosynthetic process.vitamin metabolic process.sulfur amino acid metabolic process.wax biosynthetic process.thylakoid membrane organization.response to high light intensity.glycine catabolic process.acyltransferase activity, transferring groups other than amino-acyl groups.regulation of proton transport.lipoate metabolic process.endoplasmic reticulum.response to sucrose.iron-sulfur cluster assembly.jasmonic acid biosynthetic process.membrane.response to far red light.nucleotide metabolic process
C16	Zm00001eb369390	Known	protein-containing complex.Unknown.glycerol-3-phosphate dehydrogenase (FAD) complex.Unknown.biosynthetic process.glycerol-3-phosphate dehydrogenase [NAD(P)+] activity.NAD binding.carbohydrate metabolic process.Unknown.cytosol.glycerol-3-phosphate catabolic process.small molecule metabolic process
C16	Zm00001eb059950	Zm00001eb227610.Zm00001eb131350.Zm00001eb283460.Zm00001eb271310.Zm00001eb385610	
C16	Zm00001eb179570	Zm00001eb162530.Zm00001eb338880.Zm00001eb327210.Zm00001eb320130.Zm00001eb296680.Zm00001eb086410.Zm00001eb406080	macromolecule metabolic process.binding.primary metabolic process.biosynthetic process.metabolic process.macromolecule biosynthetic process.cellular process.biological_process.cellular anatomical structure.cellular_component
C16	Zm00001eb394380	Zm00001eb206300.Zm00001eb353440.Zm00001eb427200.Zm00001eb099530.Zm00001eb190840.Zm00001eb337610.Zm00001eb095770.Zm00001eb287070.Zm00001eb360110	cellular process.biological_process.cellular anatomical structure.cellular_component.membrane.molecular_function.intracellular membrane-bounded organelle.membrane-bounded organelle.metabolic process.intracellular organelle
C16	Zm00001eb083970	Zm00001eb042720.Zm00001eb392210.Zm00001eb288190.Zm00001eb008280	
C16	Zm00001eb433330	Known	Golgi organization.cysteine-type peptidase activity.chloroplast.plasmodesma.defense response to fungus.cellular response to hydrogen peroxide.cytosol.response to salt stress.cell wall pectin metabolic process.water transport.lysosome.chlorophyll catabolic process.hydrogen peroxide catabolic process.biological regulation.apoplast.response to cadmium ion.response to temperature stimulus.flower development.hyperosmotic response.binding.endoplasmic reticulum.extracellular space.proteolysis.membrane.plant-type cell wall cellulose metabolic process
C16	Zm00001eb410460	Zm00001eb410470.Zm00001eb410480	stamen morphogenesis.petal formation.floral organ morphogenesis.anther development.post-embryonic plant organ morphogenesis.floral organ formation.animal organ formation.protein-disulfide reductase activity.disulfide oxidoreductase activity.plant organ formation
C16	Zm00001eb176040	Zm00001eb325150.Zm00001eb056240.Zm00001eb072910.Zm00001eb423570.Zm00001eb191420.Zm00001eb274190.Zm00001eb246530.Zm00001eb272100	catalytic activity.ion binding.binding.small molecule binding.primary metabolic process.biosynthetic process.metabolic process.cellular anatomical structure.cellular_component.molecular_function
C16	Zm00001eb064990	Zm00001eb274190.Zm00001eb260410.Zm00001eb272100.Zm00001eb360100.Zm00001eb053770.Zm00001eb291670.Zm00001eb373700.Zm00001eb064340	metabolic process.macromolecule metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.purine nucleotide metabolic process.nucleotide metabolic process.purine-containing compound metabolic process.maltose metabolic process
C16	Zm00001eb020390	Zm00001eb294720.Zm00001eb407750.Zm00001eb003780.Zm00001eb066910	pigment metabolic process
C16	Zm00001eb301210	Known	Unknown.regulation of hydrogen peroxide metabolic process.regulation of response to biotic stimulus.chloroplast stroma.mRNA splicing, via spliceosome.chloroplast thylakoid membrane.ribosome.catalytic step 2 spliceosome.defense response to fungus.defense response to bacterium.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.negative regulation of defense response.detection of biotic stimulus.protein targeting to membrane.unsaturated fatty acid biosynthetic process.regulation of plant-type hypersensitive response.Unknown.salicylic acid biosynthetic process.systemic acquired resistance, salicylic acid mediated signaling pathway.reductive pentose-phosphate cycle.response to cold.precatalytic spliceosome.secondary metabolic process.response to cytokinin.photosynthesis, light reaction.U2 snRNP.MAPK cascade.vitamin metabolic process.jasmonic acid mediated signaling pathway.glycine catabolic process.Unknown.glucose catabolic process.ribose-5-phosphate isomerase activity.indoleacetic acid biosynthetic process.chloroplast envelope.NADPH regeneration.lipoate metabolic process.U12-type spliceosomal complex.response to carbohydrate.pentose metabolic process.pentose-phosphate shunt, non-oxidative branch.jasmonic acid biosynthetic process.response to chitin.cysteine biosynthetic process.L-tryptophan catabolic process
C16	Zm00001eb322170	Zm00001eb153190.Zm00001eb147980	
C16	Zm00001eb087860	Zm00001eb227610.Zm00001eb147980.Zm00001eb131350.Zm00001eb271310.Zm00001eb023350	
C16	Zm00001eb290140	Known	protein phosphatase inhibitor activity.nucleus.abscisic acid binding.signaling receptor activity.protein homodimerization activity.abscisic acid-activated signaling pathway.Unknown.cytoplasm.Unknown.response to stress.regulation of seed germination.negative regulation of catalytic activity
C16	Zm00001eb339110	Zm00001eb131840.Zm00001eb226370.Zm00001eb003780.Zm00001eb204430.Zm00001eb070970	
C16	Zm00001eb104320	Known	regulation of transcription by RNA polymerase II.positive regulation of DNA-templated transcription.cellular developmental process.DNA binding.transcription by RNA polymerase II.nucleus.animal organ development.anatomical structure morphogenesis.negative regulation of cellular process
C16	Zm00001eb226370	Known	Unknown.response to oxidative stress.extracellular region.peroxidase activity.metal ion binding.response to abiotic stimulus.hydrogen peroxide catabolic process.heme binding.cellular oxidant detoxification
C16	Zm00001eb090850	Zm00001eb188880.Zm00001eb045630.Zm00001eb408690.Zm00001eb296080	
C16	Zm00001eb415010	Known	response to chemical.multicellular organism development.DNA binding.nucleus.response to stress.regulation of DNA-templated transcription.metabolic process.DNA-templated transcription.DNA-binding transcription factor activity
C16	Zm00001eb325020	Zm00001eb314050.Zm00001eb356480.Zm00001eb299510.Zm00001eb065890.Zm00001eb177190.Zm00001eb396460.Zm00001eb230170.Zm00001eb348770.Zm00001eb294110	microtubule cytoskeleton organization.biological regulation.binding.microtubule-based process.microtubule associated complex.cytoskeleton organization.regulation of biological process.microtubule nucleation.cellular anatomical structure.cellular_component
C16	Zm00001eb008140	Known	response to karrikin.NADH dehydrogenase activity.plasma membrane.chlorophyll catabolic process.response to brassinosteroid.membrane.iron-sulfur cluster binding.response to alcohol
C16	Zm00001eb056240	Known	ketone metabolic process.Unknown.Unknown.dimethylallyl diphosphate biosynthetic process.response to antibiotic.4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity (ferredoxin).terpenoid biosynthetic process.metal ion binding.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.chloroplast stroma.4-hydroxy-3-methylbut-2-enyl diphosphate reductase activity.3 iron, 4 sulfur cluster binding.Unknown
C16	Zm00001eb250790	Known	chloroplast organization.chloroplast envelope.protein kinase activity.protein phosphorylation.membrane.multicellular organismal process.ATP binding
C16	Zm00001eb385020	Known	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen.defense response by callose deposition in cell wall.chloroplast.glucosinolate biosynthetic process.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.iron ion binding.unsaturated fatty acid biosynthetic process.Unknown.oxygen binding.induced systemic resistance.camalexin biosynthetic process.cyanogenic glycoside biosynthetic process.electron transfer activity.defense response to oomycetes.response to water deprivation.response to wounding.regulation of systemic acquired resistance.glycine catabolic process.Unknown.heme binding.response to insect.indoleacetic acid biosynthetic process.lipoate metabolic process.organelle membrane.endoplasmic reticulum.membrane.jasmonic acid biosynthetic process.cysteine biosynthetic process.L-tryptophan catabolic process
C16	Zm00001eb324620	Known	exocyst.organelle organization.RNAi-mediated antiviral immune response.meristem initiation.ta-siRNA processing.plasma membrane.animal organ development.cell-cell signaling.anatomical structure formation involved in morphogenesis.Unknown.vegetative phase change.determination of bilateral symmetry.meristem maintenance.exocyst localization.cytosol.acceptance of pollen.miRNA processing.nucleus.RNA biosynthetic process.regulation of DNA-templated transcription.exocyst assembly
C16	Zm00001eb215090	Zm00001eb004060.Zm00001eb424140.Zm00001eb306700.Zm00001eb374210	
C16	Zm00001eb074100	Zm00001eb320540.Zm00001eb227610.Zm00001eb149430.Zm00001eb219680.Zm00001eb138680	
C16	Zm00001eb296790	Known	DNA-3-methylguanine glycosylase activity.protein-DNA complex.DNA-7-methylguanine glycosylase activity.DNA-7-methyladenine glycosylase activity.nucleus.alkylated DNA binding.cytoplasm.base-excision repair, AP site formation.metabolic process.DNA alkylation repair.DNA-3-methyladenine glycosylase activity
C16	Zm00001eb312230	Zm00001eb416790.Zm00001eb066830.Zm00001eb085820.Zm00001eb369390.Zm00001eb350620	
C16	Zm00001eb360110	Known	protein ubiquitination.proteasome-mediated ubiquitin-dependent protein catabolic process.membrane.zinc ion binding.regulation of biological process
C16	Zm00001eb003020	Known	protein dephosphorylation.regulation of cellular process.plasma membrane.protein serine/threonine phosphatase activity.metal ion binding.post-translational protein modification.response to stress.membrane.metabolic process
C16	Zm00001eb016100	Known	nucleoplasm.endoplasmic reticulum unfolded protein response.protein dimerization activity.response to xenobiotic stimulus.cytoplasm.ER-nucleus signaling pathway.regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity.sequence-specific DNA binding
C16	Zm00001eb186170	Known	multicellular organism development.signal transduction.plasma membrane.nucleotide binding.membrane.phosphorylation.kinase activity
C16	Zm00001eb343840	Known	membrane.nickel cation binding.regulation of cellular process.GTPase activity.nucleus.protein homodimerization activity.multicellular organismal process.Unknown.urea metabolic process.nucleotide binding.cytosol.purine ribonucleoside triphosphate catabolic process.GTP metabolic process.Unknown.purine ribonucleotide catabolic process.Unknown.metallochaperone activity.guanosine-containing compound catabolic process
C16	Zm00001eb374210	Known	response to stimulus.magnesium ion binding.terpenoid biosynthetic process.cytoplasm.(+)-delta-cadinene synthase activity.small molecule metabolic process
C16	Zm00001eb035680	Known	phosphate ion transmembrane transport.protein targeting to membrane.regulation of plant-type hypersensitive response.Unknown.Unknown.mitochondrial inner membrane.chloroplast inner membrane.endoplasmic reticulum to Golgi vesicle-mediated transport.basic amino acid transport.nucleotide transmembrane transporter activity.regulation of monoatomic ion transport.amyloplast inner membrane.membrane fusion.negative regulation of programmed cell death.mitochondrial transport.amino acid import.nucleotide transport.ammonium transmembrane transport.membrane
C16	Zm00001eb173420	Zm00001eb328710.Zm00001eb288820.Zm00001eb004210	
C16	Zm00001eb032160	Known	indoleacetic acid biosynthetic process.chloroplast.regulation of cellular process.plasma membrane.proteolysis.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.photosystem II assembly.photosynthetic acclimation.endopeptidase activity.membrane.L-tryptophan catabolic process.Unknown
C16	Zm00001eb000510	Zm00001eb379240.Zm00001eb072910.Zm00001eb360100.Zm00001eb272100.Zm00001eb362640	protein-containing complex assembly.photosynthetic electron transport in photosystem I.protein-containing complex organization.photosynthetic electron transport chain.cellular component assembly.thylakoid lumen.electron transport chain.cellular component organization.cellular component organization or biogenesis.glycoside biosynthetic process
C16	Zm00001eb427430	Known	negative regulation of endopeptidase activity.endoplasmic reticulum membrane.organelle membrane.nucleus.serine-type endopeptidase inhibitor activity.extracellular space.plasma membrane.primary metabolic process.structural molecule activity.cytosol.protein storage vacuole.response to stress.membrane.Unknown.Unknown
C16	Zm00001eb235930	Zm00001eb314050.Zm00001eb010710.Zm00001eb203920	
C16	Zm00001eb273330	Zm00001eb403310.Zm00001eb327460.Zm00001eb400680.Zm00001eb053610.Zm00001eb348810.Zm00001eb295640	regulation of metabolic process.positive regulation of GTPase activity.regulation of GTPase activity.positive regulation of hydrolase activity.regulation of catalytic activity.regulation of hydrolase activity.regulation of molecular function.catalytic complex.cellular process.biological_process
C16	Zm00001eb424620	Zm00001eb360110.Zm00001eb327460.Zm00001eb352860.Zm00001eb056510.Zm00001eb374760	metal ion binding.cation binding.zinc ion binding.binding
C16	Zm00001eb346640	Zm00001eb379570.Zm00001eb383680.Zm00001eb260410.Zm00001eb294720.Zm00001eb053770.Zm00001eb118880	protein metabolic process.phosphorus metabolic process.biological regulation.metabolic process.homeostatic process.cellular process.biological_process.cellular anatomical structure.cellular_component.macromolecule metabolic process
C16	Zm00001eb345780	Zm00001eb260410.Zm00001eb274190.Zm00001eb224490.Zm00001eb389930.Zm00001eb294720.Zm00001eb070970.Zm00001eb053770	protein metabolic process.thylakoid membrane.photosynthetic membrane.plastid thylakoid membrane.chloroplast thylakoid membrane.outer membrane.organelle outer membrane.small molecule binding.nucleotide binding.nucleoside phosphate binding
C16	Zm00001eb347190	Zm00001eb285080.Zm00001eb188060.Zm00001eb070970.Zm00001eb191350.Zm00001eb282030.Zm00001eb320540.Zm00001eb227320	phosphate-containing compound metabolic process.phosphorus metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.phosphorylation.catalytic activity
C16	Zm00001eb053370	Known	heparan sulfate proteoglycan biosynthetic process.multicellular organism development.carbohydrate metabolic process.glycosaminoglycan biosynthetic process.Unknown.Unknown.glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity.membrane.biological regulation
C16	Zm00001eb234930	Known	ketone metabolic process.Unknown.carboxylic acid metabolic process.membrane.mitochondrion.chloroplast.chromoplast.lycopene beta cyclase activity.neoxanthin synthase activity.capsorubin synthase activity.oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen.xanthophyll biosynthetic process.capsanthin synthase activity.carotene biosynthetic process
C16	Zm00001eb199360	Known	methyl jasmonate methylesterase activity.Unknown.methylation.monocarboxylic acid metabolic process
C16	Zm00001eb441580		
C16	Zm00001eb278330	Zm00001eb332360.Zm00001eb088780.Zm00001eb178840.Zm00001eb130570.Zm00001eb163720.Zm00001eb282250.Zm00001eb168470	multicellular organismal process.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.regulation of biological process.biological regulation.developmental process
C16	Zm00001eb179510	Known	photoreceptor activity.chromatin binding.ligase activity.signal transduction.nucleus.chromatin.protein homodimerization activity.multicellular organismal process.entrainment of circadian clock.response to UV-B.regulation of catalytic activity.cytosol.glucose catabolic process
C16	Zm00001eb235250	Zm00001eb036630	
C16	Zm00001eb041400	Known	plasma membrane.defense response to bacterium.Unknown.acetyl-CoA catabolic process.embryo development ending in seed dormancy.L-malate dehydrogenase (NAD+) activity.response to cold.response to salt stress.response to cytokinin.malate metabolic process.stromule.cell wall.apoplast.response to cadmium ion.ketone metabolic process.Unknown.chloroplast envelope.mitochondrion.tricarboxylic acid cycle.vacuolar membrane.chloroplast stroma
C16	Zm00001eb434970		
C16	Zm00001eb018750	Known	response to chemical.serine-type carboxypeptidase activity.proteolysis.metabolic process.Unknown.binding
C16	Zm00001eb270460	Zm00001eb025990.Zm00001eb282250.Zm00001eb117640.Zm00001eb420160	
C16	Zm00001eb407170	Zm00001eb306700.Zm00001eb344040.Zm00001eb219530.Zm00001eb283590	
C16	Zm00001eb366380	Known	RNA processing.exocytosis.nucleic acid binding.vesicle fusion.SNARE binding.nucleotide binding.SNARE complex.membrane.SNAP receptor activity.regulation of biological process
