Community	Unknown	Annotated	Functions
C16	Zm00001eb289690	Known	amine metabolic process.polar nucleus fusion.cristae formation.cysteine-tRNA ligase activity.ketone metabolic process.cysteinyl-tRNA aminoacylation.cytosol.regulation of programmed cell death.response to cadmium ion.chloroplast.ATP binding.mitochondrion
C16	Zm00001eb339390	Known	intracellular signal transduction.positive regulation of DNA-templated transcription.multicellular organism development.DNA binding.cell surface receptor signaling pathway.localization.DNA-binding transcription factor activity.DNA-templated transcription.nitrate assimilation.induction of programmed cell death.nucleus.response to nitrate.cytokine production.programmed cell death.Unknown.response to water deprivation.stomatal movement.post-translational protein modification.regulation of cytokine production
C16	Zm00001eb008300	Zm00001eb008280.Zm00001eb226370.Zm00001eb381550.Zm00001eb131830.Zm00001eb153570.Zm00001eb131840.Zm00001eb385610	metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.stamen morphogenesis.oxidoreductase activity.petal formation.anther development
C16	Zm00001eb428710	Zm00001eb379570.Zm00001eb294720.Zm00001eb064950.Zm00001eb383680	negative regulation of translation.protein metabolic process.regulation of translation.negative regulation of protein metabolic process.post-transcriptional regulation of gene expression
C16	Zm00001eb089960	Known	sexual reproduction.cellular process.anatomical structure formation involved in morphogenesis.extracellular region
C16	Zm00001eb405380	Zm00001eb038530.Zm00001eb425790.Zm00001eb360100.Zm00001eb229250.Zm00001eb072910.Zm00001eb362640	plastid organization.photosynthetic electron transport in photosystem I.photosynthetic electron transport chain.cellular response to radiation.cellular response to light stimulus.electron transport chain.rRNA metabolic process.response to far red light.response to red light.cellular component organization
C16	Zm00001eb117500	Zm00001eb039840.Zm00001eb035050.Zm00001eb303010.Zm00001eb235420.Zm00001eb055560.Zm00001eb019220.Zm00001eb287070	biological regulation.nucleobase-containing compound metabolic process.intracellular vesicle.cytoplasmic vesicle.metabolic process.anatomical structure development.vesicle.cellular anatomical structure.cellular_component.intracellular membrane-bounded organelle
C16	Zm00001eb119040	Zm00001eb119050.Zm00001eb379240	
C16	Zm00001eb018610	Zm00001eb195380.Zm00001eb185640.Zm00001eb094630.Zm00001eb303860.Zm00001eb425740	
C16	Zm00001eb296470	Known	post-embryonic development.animal organ development.polar nucleus.protein dimerization activity.MAPK cascade.DNA-templated transcription.embryo sac central cell differentiation.reproductive structure development.RNA polymerase II transcription regulatory region sequence-specific DNA binding.response to mechanical stimulus.calcium-mediated signaling.positive regulation of transcription by RNA polymerase II
C16	Zm00001eb116960	Known	cellular response to heat.cellular response to far red light.photoprotection.response to sucrose.cellular response to red light.photosynthesis.response to cold.transmembrane transport.chloroplast thylakoid membrane.chloroplast membrane.chlorophyll binding.cellular response to high light intensity.regulation of chlorophyll biosynthetic process.response to UV-B.Unknown.transmembrane transporter activity.positive regulation of seed germination.response to karrikin.cellular response to UV-A.cellular response to blue light.cellular developmental process.phenylpropanoid biosynthetic process.system development.anthocyanin-containing compound biosynthetic process.membrane
C16	Zm00001eb349430	Known	microtubule-based movement.anatomical structure development.guanosine-containing compound catabolic process.GTP metabolic process.microtubule.purine ribonucleoside triphosphate catabolic process.GTPase activity.protein-containing complex.plasma membrane.response to cadmium ion.GTP binding.purine ribonucleotide catabolic process.chloroplast.cytoskeleton organization.cell wall.protein polymerization.structural constituent of cytoskeleton.multicellular organismal process
C16	Zm00001eb140540	Known	regulation of cellular process.multicellular organism development.chlorophyll biosynthetic process.chloroplast inner membrane.phosphatidylinositol binding.primary metabolic process.membrane.response to brassinosteroid.mitochondrion
C16	Zm00001eb250830	Zm00001eb420160.Zm00001eb219680.Zm00001eb320130.Zm00001eb087690	
C16	Zm00001eb179340	Zm00001eb039610.Zm00001eb194220.Zm00001eb228290.Zm00001eb313760.Zm00001eb002490	
C16	Zm00001eb230170	Known	nucleus.regulation of cellular process.M phase.spindle assembly.HAUS complex.primary metabolic process.Unknown.cytokinesis by cell plate formation.spindle microtubule.anaphase.microtubule minus-end binding
C16	Zm00001eb315640	Zm00001eb127870.Zm00001eb362480.Zm00001eb087570.Zm00001eb116580.Zm00001eb402840.Zm00001eb087750.Zm00001eb208380.Zm00001eb271310.Zm00001eb385020	primary metabolic process.metabolic process.cellular process.biological_process.ion binding.molecular_function.catalytic activity.small molecule binding.binding.terpene metabolic process
C16	Zm00001eb010680	Zm00001eb094160.Zm00001eb066320.Zm00001eb121470.Zm00001eb071430	
C16	Zm00001eb350620	Known	cellular component organization.developmental process.localization.membrane.Golgi apparatus.O-acetyltransferase activity.regulation of biological process.cell wall organization or biogenesis
C16	Zm00001eb230750	Known	jasmonic acid biosynthetic process.lipid binding.response to fungus.lipid transporter activity.lipid metabolic process.vacuole.response to jasmonic acid.response to wounding.myo-inositol hexakisphosphate biosynthetic process.membrane.phospholipid transport
C16	Zm00001eb367320	Known	thylakoid membrane organization.chloroplast thylakoid membrane.mRNA modification.maltose metabolic process.starch biosynthetic process.membrane.Unknown.transport
C16	Zm00001eb317690	Zm00001eb087690.Zm00001eb271310.Zm00001eb094160.Zm00001eb251990.Zm00001eb227610	
C16	Zm00001eb221310	Zm00001eb027720.Zm00001eb257270.Zm00001eb243060.Zm00001eb369650	glycolipid biosynthetic process.liposaccharide metabolic process.glycolipid metabolic process.membrane lipid biosynthetic process.membrane lipid metabolic process.glycerophospholipid biosynthetic process.glycerophospholipid metabolic process
C16	Zm00001eb305200	Known	proteolysis.peptidase activity.lipid transport.extracellular region.Unknown.Unknown.endoplasmic reticulum.membrane.systemic acquired resistance, salicylic acid mediated signaling pathway.fatty acid binding.plasmodesma.zinc ion binding
C16	Zm00001eb131690	Known	acyltransferase activity, transferring groups other than amino-acyl groups.triglyceride biosynthetic process.phytol metabolic process.plastoglobule
C16	Zm00001eb394260	Known	jasmonic acid biosynthetic process.transcription elongation by RNA polymerase II.nucleus.translation elongation factor activity.response to fungus.positive regulation of gene expression.translational elongation.response to chitin.system development.response to carbohydrate.response to jasmonic acid.response to wounding.Unknown.DNA binding.regulation of transcription by RNA polymerase II
C16	Zm00001eb200270	Zm00001eb371550.Zm00001eb132640.Zm00001eb184640.Zm00001eb369650	
C16	Zm00001eb000170	Known	nuclear envelope organization.developmental process.Unknown.response to stimulus.chromatin DNA binding.endoplasmic reticulum.DNA-templated transcription.meiotic attachment of telomere to nuclear envelope.small molecule metabolic process.chloroplast thylakoid lumen.biological regulation.Unknown.transport
C16	Zm00001eb399940	Known	positive regulation of DNA-templated transcription.ketone metabolic process.S-methylmethionine cycle.methionine synthase activity.vegetative phase change.chromosome organization.Unknown.cell population proliferation.Unknown.plasma membrane.S-adenosylmethionine-homocysteine S-methyltransferase activity.betaine-homocysteine S-methyltransferase activity.amine metabolic process.short-chain fatty acid biosynthetic process.RNA splicing, via endonucleolytic cleavage and ligation.methionine biosynthetic process.epigenetic regulation of gene expression.amine biosynthetic process.RNAi-mediated antiviral immune response.response to metal ion.response to selenium ion.cytosol.post-translational protein modification.zinc ion binding
C16	Zm00001eb170970	Known	lipid A biosynthetic process.fatty acid biosynthetic process.polysaccharide biosynthetic process.chloroplast thylakoid.anthocyanin accumulation in tissues in response to UV light.plant-type cell wall organization.cell wall.plant-type cell wall biogenesis.ubiquinone biosynthetic process.Unknown.cysteine biosynthetic process.multidimensional cell growth.polysaccharide catabolic process.regulation of hormone levels.Unknown.regulation of meristem growth.root hair elongation.starch metabolic process.cell tip growth.anther development.Unknown.defense response to fungus.membrane
C16	Zm00001eb399660	Zm00001eb180080.Zm00001eb042720.Zm00001eb036920.Zm00001eb009250.Zm00001eb220390	biosynthetic process.secondary metabolic process.toxin metabolic process
C16	Zm00001eb294110	Known	transmembrane transport.nucleus.ATP hydrolysis activity.microtubule nucleation.mitochondrial outer membrane.regulation of meristem growth.vacuole.cytosol.calmodulin binding.plasma membrane.microtubule associated complex.membrane.ATP binding.acetyl-CoA metabolic process.transporter activity
C16	Zm00001eb121470	Known	NAD binding.fatty acid biosynthetic process.ketone metabolic process.oxidoreductase activity, acting on NAD(P)H as acceptor.response to cadmium ion.pyruvate metabolic process.malate dehydrogenase (decarboxylating) (NAD+) activity.cell wall.Unknown.cytoskeleton organization.malate dehydrogenase (decarboxylating) (NADP+) activity.Unknown.proteasomal protein catabolic process.protein homotetramerization.plasma membrane.embryo development ending in seed dormancy.malate metabolic process.chloroplast.gluconeogenesis.apoplast.seed germination.cytosol.cobalt ion binding.protein homodimerization activity.zinc ion binding
C16	Zm00001eb131830	Known	animal organ formation.nucleus.electron transfer activity.cell redox homeostasis.cytoplasm.protein-disulfide reductase activity.petal formation.Unknown.nucleobase-containing compound metabolic process.Unknown.anther development.binding.Unknown.stamen morphogenesis.response to stress
C16	Zm00001eb423570	Known	Unknown.ketone metabolic process.FAD binding.Unknown.response to osmotic stress.response to heat.chloroplast thylakoid membrane.response to red light.chloroplast membrane.Unknown.zeaxanthin epoxidase activity.secondary metabolite biosynthetic process.zeaxanthin epoxidase activity.abscisic acid biosynthetic process.xanthophyll biosynthetic process.multicellular organismal-level water homeostasis.response to abscisic acid.response to water deprivation.zeaxanthin epoxidase activity
C16	Zm00001eb210140	Known	cell redox homeostasis.Unknown.primary metabolic process.endoplasmic reticulum.glycerol ether metabolic process.Unknown.protein disulfide isomerase activity
C16	Zm00001eb166870	Known	hydrolase activity.chromosome.nucleus.regulation of cellular process.cell projection.endomembrane system.system development.Unknown.protein-containing complex.Unknown.cellular process.primary metabolic process.Unknown.cytoskeleton.membrane
C16	Zm00001eb331330	Known	amino acid metabolic process.monocarboxylic acid biosynthetic process.modified amino acid metabolic process.ketone metabolic process.nicotianamine biosynthetic process.iron ion transport.nicotianamine synthase activity
C16	Zm00001eb021450	Zm00001eb073120.Zm00001eb184310.Zm00001eb152670.Zm00001eb288330.Zm00001eb364230.Zm00001eb203920.Zm00001eb146130.Zm00001eb111560	cellular process.biological_process.cellular anatomical structure.cellular_component.binding.metabolic process.macromolecule metabolic process.molecular_function.membrane
C16	Zm00001eb186530	Zm00001eb331920.Zm00001eb172120.Zm00001eb192560	spindle microtubule.tubulin binding.microtubule binding.polymeric cytoskeletal fiber.microtubule.supramolecular polymer.supramolecular fiber.cytoskeletal protein binding.cell division.supramolecular complex
C16	Zm00001eb167150	Zm00001eb268980.Zm00001eb226370.Zm00001eb402840.Zm00001eb230410.Zm00001eb362480.Zm00001eb214780.Zm00001eb070970	cellular process.biological_process.molecular_function.catalytic activity.response to stress.binding
C16	Zm00001eb270400	Zm00001eb214780.Zm00001eb362480.Zm00001eb011080.Zm00001eb327980.Zm00001eb282250.Zm00001eb188060.Zm00001eb420160.Zm00001eb309390.Zm00001eb404120	binding.cellular process.biological_process.molecular_function.primary metabolic process.metabolic process.response to stimulus.membrane.cellular anatomical structure.cellular_component
C16	Zm00001eb369400	Zm00001eb369390.Zm00001eb053500.Zm00001eb172120.Zm00001eb304130.Zm00001eb251700.Zm00001eb270090.Zm00001eb396460	primary metabolic process.metabolic process.cellular process.biological_process.phosphate-containing compound metabolic process.phosphorus metabolic process.cellular anatomical structure.cellular_component.molecular_function.carbohydrate metabolic process
C16	Zm00001eb181000	Zm00001eb013420.Zm00001eb318030.Zm00001eb194190.Zm00001eb433330.Zm00001eb063040.Zm00001eb170970	anatomical structure development.multicellular organismal process.biological regulation.developmental process.cellular process.biological_process.macromolecule metabolic process.response to chemical.regulation of biological process.response to stimulus
C16	Zm00001eb294170	Zm00001eb383680.Zm00001eb405010.Zm00001eb356110.Zm00001eb260410.Zm00001eb106240.Zm00001eb389930	macromolecule metabolic process.protein metabolic process.carbohydrate derivative metabolic process.phosphotransferase activity, phosphate group as acceptor.ATP binding.adenyl ribonucleotide binding.purine ribonucleoside triphosphate binding.purine ribonucleotide binding.adenyl nucleotide binding.ribonucleotide binding
C16	Zm00001eb010710	Known	UDP-glucuronate 4-epimerase activity.biosynthetic process.Unknown.Unknown.membrane.carbohydrate metabolic process.Golgi apparatus.small molecule metabolic process
C16	Zm00001eb306610	Known	hydrolase activity.membrane.kinase activity.protein phosphorylation
C16	Zm00001eb289360	Known	cell wall.regulation of multicellular organismal development.transferase activity.metabolic process.plasma membrane.cell communication.signaling.regulation of cellular process.vesicle-mediated transport.endoplasmic reticulum.calcium-dependent phospholipid binding.chloroplast.plasmodesma.animal organ development.regulation of meristem growth.lyase activity.establishment of localization in cell.calcium ion binding.membrane
C16	Zm00001eb115200	Zm00001eb427430.Zm00001eb230170.Zm00001eb152670.Zm00001eb073120.Zm00001eb065890.Zm00001eb348770.Zm00001eb299510.Zm00001eb396460	regulation of biological process.biological regulation.regulation of cellular process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.membrane.plasma membrane
C16	Zm00001eb174620	Known	lysozyme activity.tRNA pseudouridine synthesis.rRNA processing.pseudouridine synthase activity.deaminase activity.methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione.RNA binding.mitochondrion
C16	Zm00001eb041740	Zm00001eb146130.Zm00001eb152670.Zm00001eb073120.Zm00001eb299510.Zm00001eb348810.Zm00001eb396460.Zm00001eb053500.Zm00001eb065890.Zm00001eb177190	membrane.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.regulation of biological process.pattern specification process.catalytic activity.biological regulation
C16	Zm00001eb237210	Zm00001eb013420.Zm00001eb362140.Zm00001eb318030	
C16	Zm00001eb337060	Known	cell plate formation involved in plant-type cell wall biogenesis.perinuclear region of cytoplasm.cytoskeleton.response to sucrose.indole-3-acetate beta-glucosyltransferase activity.amine metabolic process.mitotic M phase.UDP-glucose:4-aminobenzoate acylglucosyltransferase activity.response to UV-B.quercetin 3-O-glucosyltransferase activity.quercetin 7-O-glucosyltransferase activity.para-aminobenzoic acid metabolic process.anthocyanin 5-O-glucosyltransferase activity.phenylpropanoid biosynthetic process.plastid.toxin catabolic process.phragmoplast.response to salicylic acid.response to toxic substance.anthocyanin-containing compound biosynthetic process.response to cyclopentenone
C16	Zm00001eb176220	Zm00001eb383680.Zm00001eb379570.Zm00001eb075370.Zm00001eb118870.Zm00001eb362560	plastid membrane.NADH dehydrogenase complex (plastoquinone) assembly.NADH dehydrogenase complex assembly.NAD(P)H dehydrogenase complex assembly.oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor.organelle membrane.NAD(P)H dehydrogenase complex (plastoquinone).chloroplast thylakoid membrane.thylakoid membrane.plastid thylakoid membrane
C16	Zm00001eb424090	Zm00001eb424140.Zm00001eb424230.Zm00001eb424180.Zm00001eb113190.Zm00001eb420160	megagametogenesis.RNA 3'-end processing.positive regulation of mitochondrial RNA catabolic process.mitochondrial ncRNA surveillance.mitochondrial mRNA catabolic process.mitochondrial RNA 3'-end processing.mitochondrial mRNA surveillance.RNA surveillance.negative regulation of apoptotic process.mitochondrial RNA catabolic process
C16	Zm00001eb385610	Known	positive regulation of cell population proliferation.response to xenobiotic stimulus.positive regulation of DNA-templated transcription.regulation of flower development.double-stranded DNA binding.positive regulation of circadian rhythm.stem cell development.negative regulation of cell differentiation.chromosome organization.protein dimerization activity.response to red light.mRNA export from nucleus.gibberellic acid mediated signaling pathway.ER-nucleus signaling pathway.DNA-binding transcription factor activity.response to far red light.response to UV-B.DNA-templated transcription.sequence-specific DNA binding.calcium-mediated signaling.positive regulation of anthocyanin metabolic process.response to karrikin.nucleus.maintenance of meristem identity.animal organ development.regulation of photomorphogenesis.response to abscisic acid.DNA binding.post-translational protein modification.regulation of phenylpropanoid metabolic process.endoplasmic reticulum unfolded protein response.red, far-red light phototransduction
C16	Zm00001eb273000	Known	RNA modification.endonuclease activity.RNA binding.chloroplast.Unknown.mitochondrion.membrane
C16	Zm00001eb044830	Known	plasma membrane.Unknown.chloroplast.membrane.carbohydrate metabolic process.regulation of biological process.macromolecule metabolic process.raffinose alpha-galactosidase activity.anatomical structure development
C16	Zm00001eb355820	Zm00001eb227320.Zm00001eb296680.Zm00001eb338880.Zm00001eb162530.Zm00001eb293260	regulation of biological process.intracellular organelle.organelle.biological regulation.binding
C16	Zm00001eb131840	Known	animal organ formation.2 iron, 2 sulfur cluster binding.nucleus.electron transfer activity.cell redox homeostasis.protein-disulfide reductase activity.cytoplasm.petal formation.Unknown.nucleobase-containing compound metabolic process.Unknown.anther development.Unknown.stamen morphogenesis.response to stress
C16	Zm00001eb147290	Zm00001eb299010.Zm00001eb180080.Zm00001eb009250.Zm00001eb087570.Zm00001eb362480	biosynthetic process.cyclase activity
C16	Zm00001eb149270	Zm00001eb274190.Zm00001eb360100.Zm00001eb260410.Zm00001eb191420.Zm00001eb389930.Zm00001eb272100.Zm00001eb053770	metalloendopeptidase activity.metallopeptidase activity.protein metabolic process.ATP binding.adenyl ribonucleotide binding.purine ribonucleoside triphosphate binding.purine ribonucleotide binding.adenyl nucleotide binding.ribonucleotide binding.carbohydrate derivative binding
C16	Zm00001eb099130	Zm00001eb074570.Zm00001eb041710.Zm00001eb007950.Zm00001eb325630.Zm00001eb027960	nucleus.biosynthetic process.intracellular membrane-bounded organelle.membrane-bounded organelle.nucleic acid binding.intracellular organelle.organelle.macromolecule biosynthetic process.binding.primary metabolic process
C16	Zm00001eb077120	Zm00001eb386480.Zm00001eb198850.Zm00001eb298350	
C16	Zm00001eb347270	Known	regulation of DNA-templated transcription.nucleus.protein dimerization activity.DNA-templated transcription.membrane.multicellular organismal process
C16	Zm00001eb194090	Zm00001eb219680.Zm00001eb416770.Zm00001eb328730.Zm00001eb271310	
C16	Zm00001eb064990	Zm00001eb274190.Zm00001eb260410.Zm00001eb272100.Zm00001eb360100.Zm00001eb053770.Zm00001eb291670.Zm00001eb373700.Zm00001eb064340	metabolic process.macromolecule metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.purine nucleotide metabolic process.nucleotide metabolic process.purine-containing compound metabolic process.maltose metabolic process
C16	Zm00001eb125810	Zm00001eb349250.Zm00001eb303010.Zm00001eb131900.Zm00001eb427640.Zm00001eb270090	NADP binding.catalytic activity.hydro-lyase activity
C16	Zm00001eb079200	Known	nucleus.nucleic acid binding.negative regulation of abscisic acid-activated signaling pathway.catalytic activity.cytosol.metabolic process.cellular localization.protein ubiquitination.cellular response to endogenous stimulus.embryo development ending in seed dormancy
C16	Zm00001eb238560	Zm00001eb358890.Zm00001eb250950.Zm00001eb402930.Zm00001eb066830.Zm00001eb071360.Zm00001eb126080	macromolecule metabolic process.protein metabolic process.catalytic activity.carbohydrate metabolic process.glucan metabolic process.primary metabolic process.hexose metabolic process.metabolic process.polysaccharide metabolic process.monosaccharide metabolic process
C16	Zm00001eb071080	Known	hormone-mediated signaling pathway.gibberellin biosynthetic process.ent-kaurene synthase activity.chloroplast stroma.monocarboxylic acid metabolic process.magnesium ion binding
C16	Zm00001eb406140	Zm00001eb406130.Zm00001eb146130.Zm00001eb152670.Zm00001eb008140.Zm00001eb077770.Zm00001eb177190.Zm00001eb299510	catalytic activity.binding.cellular process.biological_process.cellular_component.molecular_function.reproductive process.membrane.hydrolase activity.catalytic activity, acting on a protein
C16	Zm00001eb268980	Known	recognition of pollen.tau-protein kinase activity.MAP kinase kinase kinase activity.non-membrane spanning protein tyrosine kinase activity.calmodulin binding.Unknown.multicellular organismal process.MAPK cascade.Unknown.membrane.ATP binding.anatomical structure development
C16	Zm00001eb422930	Known	chloroplast outer membrane.Unknown.chloroplast thylakoid.response to stimulus.UDP-galactosyltransferase activity.galactolipid biosynthetic process.mitochondrion
C16	Zm00001eb116580	Known	ribonucleoside triphosphate phosphatase activity.regulation of cellular process.DNA metabolic process.galactolipid biosynthetic process.Unknown.cellular response to phosphate starvation.chloroplast.ATP binding
C16	Zm00001eb339420	Known	biosynthetic process.Unknown.response to oxidative stress.2'-hydroxyisoflavone reductase activity.plasma membrane.Unknown.response to cadmium ion.primary metabolic process.membrane.small molecule metabolic process.ribosome
C16	Zm00001eb312240	Zm00001eb416790.Zm00001eb369390.Zm00001eb066830.Zm00001eb085820.Zm00001eb350620	
C16	Zm00001eb416770	Known	anatomical structure development.carbohydrate phosphorylation.multicellular organismal process.glycolytic process.nucleotide binding.organelle organization.kinase activity.phosphotransferase activity, alcohol group as acceptor.intracellular glucose homeostasis.Unknown.transport
C16	Zm00001eb324480	Known	transmembrane receptor protein serine/threonine kinase activity.circadian rhythm.protein phosphorylation.multicellular organism development.cell surface receptor protein tyrosine kinase signaling pathway.plasma membrane.membrane.ATP binding
C16	Zm00001eb300100	Known	stomatal complex morphogenesis.2-alkenal reductase [NAD(P)H] activity.carbohydrate metabolic process.MAP kinase kinase kinase activity.response to molecule of bacterial origin.anatomical structure formation involved in morphogenesis.Unknown.MAPK cascade.post-embryonic animal morphogenesis.plasma membrane.translation.stamen development.protein glycosylation.membrane.ATP binding.Unknown.Unknown
C16	Zm00001eb351400	Known	Unknown.Unknown.phosphate-containing compound metabolic process.fatty acid elongation.intracellular signal transduction.sphingolipid biosynthetic process.response to stress.3-hydroxyacyl-CoA dehydratase activity.post-translational protein modification.Unknown.very long-chain fatty acid biosynthetic process.negative regulation of protein kinase activity.multicellular organismal process
C16	Zm00001eb379340	Known	defense response.response to ethylene.raffinose family oligosaccharide biosynthetic process.negative regulation of seed germination.stem cell development.negative regulation of cell differentiation.regulation of DNA-templated transcription.gibberellin biosynthetic process.gibberellic acid mediated signaling pathway.DNA-binding transcription factor activity.DNA-templated transcription.embryo development ending in seed dormancy.sequence-specific DNA binding.nucleus.regulation of reactive oxygen species metabolic process.fatty acid catabolic process.epigenetic regulation of gene expression.hyperosmotic salinity response.maintenance of shoot apical meristem identity.Unknown.jasmonic acid mediated signaling pathway.seed germination.response to abscisic acid.negative regulation of gibberellic acid mediated signaling pathway.salicylic acid mediated signaling pathway.floral organ morphogenesis.seed dormancy process.regulation of seed dormancy process
C16	Zm00001eb244890	Zm00001eb352210.Zm00001eb081200.Zm00001eb042710.Zm00001eb362560	protein autophosphorylation.regulation of proton transport.regulation of monoatomic cation transmembrane transport.regulation of transmembrane transport.regulation of monoatomic ion transmembrane transport.regulation of monoatomic ion transport.regulation of transport.regulation of localization.blue light photoreceptor activity.phototropism
C16	Zm00001eb100360	Zm00001eb409580.Zm00001eb373700.Zm00001eb064340.Zm00001eb379570.Zm00001eb291670.Zm00001eb243850.Zm00001eb260410	chloroplast stroma.plastid stroma.macromolecule biosynthetic process.macromolecule metabolic process.binding.purine nucleotide metabolic process.nucleotide metabolic process.purine-containing compound metabolic process.primary metabolic process.nucleoside phosphate metabolic process
C16	Zm00001eb359630	Known	nucleic acid metabolic process.nucleus.regulation of cellular process.gene expression.Unknown.protein metabolic process.DNA binding.regulation of primary metabolic process.chromatin binding
C16	Zm00001eb115000	Known	transporter activity.ATP hydrolysis activity.purine ribonucleoside triphosphate catabolic process.ATP metabolic process.plasma membrane.purine ribonucleoside catabolic process.response to nematode.purine ribonucleotide catabolic process.ATP binding.Unknown.transport
C16	Zm00001eb003110	Known	negative regulation of cyclin-dependent protein serine/threonine kinase activity.DNA endoreduplication.cytoplasm.response to stimulus.mitotic cell cycle.phosphorylation.stomatal lineage progression.nucleoplasm.kinase activity.cyclin-dependent protein serine/threonine kinase inhibitor activity.nuclear-transcribed mRNA catabolic process.regulation of cell cycle
C16	Zm00001eb043640	Known	DNA integration.Unknown.macromolecule modification.regulation of DNA-templated transcription.cell surface receptor signaling pathway.localization.embryo development ending in seed dormancy.binding.positive regulation of macromolecule metabolic process.catalytic activity.hematopoietic or lymphoid organ development.root development.cell development.chloroplast.RNA biosynthetic process.cellular component organization.shoot system development.negative regulation of biological process.inflammatory response.gene expression.membrane.tissue development
C16	Zm00001eb343840	Known	guanosine-containing compound catabolic process.nucleus.regulation of cellular process.purine ribonucleoside triphosphate catabolic process.GTPase activity.cytosol.nucleotide binding.protein homodimerization activity.purine ribonucleotide catabolic process.Unknown.nickel cation binding.Unknown.GTP metabolic process.urea metabolic process.Unknown.metallochaperone activity.membrane.multicellular organismal process
C16	Zm00001eb074310		
C16	Zm00001eb164890	Zm00001eb164880	
C16	Zm00001eb310370	Known	cell surface receptor signaling pathway.protein phosphorylation.plasma membrane.protein serine/threonine kinase activity.metabolic process.membrane.ATP binding.response to stress.multicellular organismal process
C16	Zm00001eb267090	Known	nucleus.protein phosphorylation.intracellular signal transduction.cytosol.protein serine/threonine kinase activity.metabolic process.post-translational protein modification.ATP binding.response to stress.multicellular organismal process
C16	Zm00001eb156460	Known	phenylpropanoid biosynthetic process.Unknown.response to karrikin.sinapate 1-glucosyltransferase activity.cytoplasm.hydroxycinnamate 4-beta-glucosyltransferase activity.anthocyanin-containing compound biosynthetic process.response to toxic substance.limonoid glucosyltransferase activity.intracellular membrane-bounded organelle.response to UV-B.primary metabolic process.response to sucrose
C16	Zm00001eb405860	Known	defense response.response to biotic stimulus.signal transduction.plasma membrane.metabolic process.Unknown.ADP binding
C16	Zm00001eb358890	Known	cortical microtubule organization.regulation of meristem growth.ATP binding.vacuole.MAP kinase activity.molecular transducer activity.plasma membrane.MAPK cascade.plant-type cell wall organization.post-translational protein modification.plant-type cell wall biogenesis.response to stress.animal organ development.regulation of multicellular organismal development
C16	Zm00001eb028720	Zm00001eb184310.Zm00001eb299510.Zm00001eb427430.Zm00001eb067210.Zm00001eb324620.Zm00001eb054960.Zm00001eb367960	cellular component organization.cellular component organization or biogenesis.pattern specification process.biosynthetic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.response to stimulus
C16	Zm00001eb251280	Known	response to heat.heat shock protein binding.multicellular organismal process.protein folding.cytoplasm.DNA replication.unfolded protein binding.metabolic process.protein metabolic process.biological regulation.ATP binding.membrane.zinc ion binding
C16	Zm00001eb316990	Known	nucleus.vacuole.cytosol.phosphorylation.plasma membrane.mRNA binding.kinase activity.membrane.transport
C16	Zm00001eb364230	Known	hydrolase activity.heat shock protein binding.endomembrane system.unfolded protein binding.intracellular membraneless organelle.protein-containing complex.metabolic process.intracellular membrane-bounded organelle.cellular process.protein metabolic process.Unknown.biological regulation.protein folding.organelle membrane.response to stress
C16	Zm00001eb138820	Known	ammonium transmembrane transport.water transport.protein targeting to membrane.amine transport.Unknown.inorganic anion transport.basic amino acid transport.amine transmembrane transporter activity.active transmembrane transporter activity.endoplasmic reticulum to Golgi vesicle-mediated transport.acidic amino acid transmembrane transporter activity.metal ion transport.intracellular monoatomic cation homeostasis.response to salt stress.negative regulation of programmed cell death.positive regulation of flavonoid biosynthetic process.response to fructose.nucleotide transport.neutral amino acid transport.neutral L-amino acid transmembrane transporter activity.membrane fusion.plasma membrane.regulation of plant-type hypersensitive response.positive regulation of secondary metabolite biosynthetic process.regulation of monoatomic ion transport.amino acid transmembrane transport.amino acid import.acidic amino acid transport.regulation of phenylpropanoid metabolic process.nuclear membrane
C16	Zm00001eb042280	Zm00001eb188060.Zm00001eb162530.Zm00001eb188280.Zm00001eb338880	
C16	Zm00001eb118870	Known	vacuole organization.chloroplast thylakoid.embryo development.phosphoenolpyruvate transport.response to sucrose.embryo sac development.photosynthesis.purine nucleobase transport.chloroplast membrane.photosynthetic acclimation.regulation of photosynthesis.plasma membrane.glucose-6-phosphate transmembrane transporter activity.phosphate ion transmembrane transport.lipid droplet organization.response to karrikin.pollen maturation.response to nematode.glucose-6-phosphate transport.Unknown.phosphoglycerate transmembrane transport.phosphoglycerate transmembrane transporter activity.response to glucose.triose-phosphate transmembrane transporter activity.triose phosphate transmembrane transport.membrane
C16	Zm00001eb091060	Known	calmodulin binding.phosphorylation.NAD+ metabolic process.chloroplast.NAD+ kinase activity.membrane.vitamin biosynthetic process.water-soluble vitamin metabolic process.response to stress.NADP+ biosynthetic process
C16	Zm00001eb168740	Zm00001eb271310.Zm00001eb362800.Zm00001eb092280.Zm00001eb237560	
C16	Zm00001eb097800	Zm00001eb347270.Zm00001eb271310.Zm00001eb299010.Zm00001eb230410	
